sweep_id,direction,side,swept_swing_level,swing_index,swing_time,swing_confirm_time,breach_time,breach_index,breach_extreme,breach_distance_atr,rejection_close_time,rejection_index,rejection_close_price,bars_breach_to_rejection,frozen_atr,session,year,segment_id
1200,bearish,buy_side,1861.416500,111782,2020-09-24 08:15:00,2020-09-24 10:45:00,2020-09-24 14:15:00,111806,1864.111500,0.529782,2020-09-24 14:30:00,111807,1858.285000,1,5.087000,ny_overlap,2020,1225
1201,bearish,buy_side,1865.913500,111904,2020-09-25 15:45:00,2020-09-25 18:15:00,2020-09-25 18:30:00,111915,1866.606500,0.258290,2020-09-25 18:45:00,111916,1863.961500,1,2.683036,off_session,2020,1226
1202,bullish,sell_side,1857.778500,111938,2020-09-28 01:15:00,2020-09-28 03:45:00,2020-09-28 06:00:00,111957,1856.238500,0.855454,2020-09-28 06:30:00,111959,1860.333500,2,1.800214,asian,2020,1227
1203,bearish,buy_side,1887.360000,112035,2020-09-29 02:30:00,2020-09-29 05:00:00,2020-09-29 11:15:00,112070,1889.145000,0.684358,2020-09-29 11:45:00,112072,1887.261500,2,2.608286,london,2020,1228
1204,bearish,buy_side,1890.380000,112071,2020-09-29 11:30:00,2020-09-29 14:00:00,2020-09-29 14:30:00,112083,1892.136500,0.418880,2020-09-29 14:45:00,112084,1888.575000,1,4.193321,ny_overlap,2020,1228
1205,bearish,buy_side,1900.365000,112238,2020-10-01 07:15:00,2020-10-01 09:45:00,2020-10-01 12:00:00,112257,1902.339000,0.806373,2020-10-01 12:15:00,112258,1898.670000,1,2.448000,ny_overlap,2020,1230
1206,bearish,buy_side,1909.403500,112260,2020-10-01 12:45:00,2020-10-01 15:15:00,2020-10-01 15:45:00,112272,1912.159000,0.541508,2020-10-01 16:15:00,112274,1908.761500,2,5.088571,ny_overlap,2020,1230
1207,bullish,sell_side,1908.291500,112496,2020-10-06 02:45:00,2020-10-06 05:15:00,2020-10-06 08:30:00,112519,1907.480000,0.385989,2020-10-06 09:00:00,112521,1909.648500,2,2.102393,london,2020,1233
1208,bearish,buy_side,1914.598500,112514,2020-10-06 07:15:00,2020-10-06 09:45:00,2020-10-06 11:30:00,112531,1916.308500,0.842290,2020-10-06 12:15:00,112534,1914.391500,3,2.030179,ny_overlap,2020,1233
1209,bullish,sell_side,1882.620000,112622,2020-10-07 11:15:00,2020-10-07 13:45:00,2020-10-07 14:15:00,112634,1879.875000,0.656200,2020-10-07 14:30:00,112635,1883.905000,1,4.183179,ny_overlap,2020,1234
1210,bearish,buy_side,1889.291500,112677,2020-10-08 02:00:00,2020-10-08 04:30:00,2020-10-08 05:45:00,112692,1890.411500,0.781382,2020-10-08 06:00:00,112693,1888.840000,1,1.433357,asian,2020,1235
1211,bullish,sell_side,1883.485000,112684,2020-10-08 03:45:00,2020-10-08 06:15:00,2020-10-08 17:15:00,112738,1882.065000,0.398110,2020-10-08 17:30:00,112739,1890.330000,1,3.566857,off_session,2020,1235
1212,bullish,sell_side,1921.603500,112858,2020-10-12 01:15:00,2020-10-12 03:45:00,2020-10-12 09:30:00,112891,1919.935000,0.698932,2020-10-12 09:45:00,112892,1921.978500,1,2.387214,london,2020,1237
1213,bearish,buy_side,1897.874000,113053,2020-10-14 04:00:00,2020-10-14 06:30:00,2020-10-14 08:45:00,113072,1899.896500,1.011124,2020-10-14 09:15:00,113074,1897.540000,2,2.000250,london,2020,1239
1214,bullish,sell_side,1899.885000,113105,2020-10-14 17:00:00,2020-10-14 19:30:00,2020-10-14 20:00:00,113117,1899.343500,0.286953,2020-10-14 20:15:00,113118,1900.643500,1,1.887071,off_session,2020,1239
1215,bearish,buy_side,1902.101500,113149,2020-10-15 05:00:00,2020-10-15 07:30:00,2020-10-15 07:45:00,113160,1903.200000,0.435555,2020-10-15 08:15:00,113162,1901.665000,2,2.522071,london,2020,1240
1216,bullish,sell_side,1892.005000,113134,2020-10-15 01:15:00,2020-10-15 03:45:00,2020-10-15 09:15:00,113166,1890.420000,0.488052,2020-10-15 09:45:00,113168,1892.626500,2,3.247607,london,2020,1240
1217,bearish,buy_side,1903.685000,113161,2020-10-15 08:00:00,2020-10-15 10:30:00,2020-10-15 15:30:00,113191,1904.905000,0.256362,2020-10-15 16:15:00,113194,1902.826500,3,4.758893,ny_overlap,2020,1240
1218,bearish,buy_side,1910.736500,113226,2020-10-16 01:15:00,2020-10-16 03:45:00,2020-10-16 08:45:00,113256,1912.765000,0.884801,2020-10-16 09:00:00,113257,1910.006500,1,2.292607,london,2020,1241
1219,bearish,buy_side,1912.765000,113256,2020-10-16 08:45:00,2020-10-16 11:15:00,2020-10-16 12:30:00,113271,1914.006500,0.530912,2020-10-16 12:45:00,113272,1908.225000,1,2.338429,ny_overlap,2020,1241
1220,bullish,sell_side,1902.868500,113249,2020-10-16 07:00:00,2020-10-16 09:30:00,2020-10-16 15:00:00,113281,1898.970000,1.063110,2020-10-16 15:15:00,113282,1903.280000,1,3.667071,ny_overlap,2020,1241
1221,bearish,buy_side,1902.933500,113321,2020-10-19 02:00:00,2020-10-19 04:30:00,2020-10-19 05:00:00,113333,1903.405000,0.335297,2020-10-19 05:15:00,113334,1902.840000,1,1.406214,asian,2020,1242
1222,bullish,sell_side,1902.906500,113370,2020-10-19 14:15:00,2020-10-19 16:45:00,2020-10-19 19:15:00,113390,1901.476500,0.796721,2020-10-19 19:30:00,113391,1903.963500,1,1.794857,off_session,2020,1242
1223,bullish,sell_side,1898.878500,113430,2020-10-20 06:15:00,2020-10-20 08:45:00,2020-10-20 14:15:00,113462,1897.663500,0.411879,2020-10-20 14:30:00,113463,1901.093500,1,2.949893,ny_overlap,2020,1243
1224,bearish,buy_side,1920.508500,113507,2020-10-21 02:30:00,2020-10-21 05:00:00,2020-10-21 08:15:00,113530,1922.725000,0.973308,2020-10-21 08:30:00,113531,1918.945000,1,2.277286,london,2020,1244
1225,bearish,buy_side,1912.293500,113716,2020-10-23 08:45:00,2020-10-23 11:15:00,2020-10-23 11:45:00,113728,1912.840000,0.336641,2020-10-23 12:00:00,113729,1910.588500,1,1.623393,ny_overlap,2020,1246
1226,bearish,buy_side,1902.568500,113778,2020-10-26 01:15:00,2020-10-26 03:45:00,2020-10-26 10:15:00,113814,1904.871500,0.933468,2020-10-26 10:30:00,113815,1901.765000,1,2.467143,london,2020,1247
1227,bearish,buy_side,1910.478500,113891,2020-10-27 06:30:00,2020-10-27 09:00:00,2020-10-27 15:45:00,113928,1911.500000,0.387629,2020-10-27 16:00:00,113929,1908.600000,1,2.635250,ny_overlap,2020,1248
1228,bearish,buy_side,1908.320000,113964,2020-10-28 01:45:00,2020-10-28 04:15:00,2020-10-28 04:45:00,113976,1908.793500,0.390469,2020-10-28 05:00:00,113977,1908.276500,1,1.212643,asian,2020,1249
1229,bearish,buy_side,1885.705000,114241,2020-11-02 03:00:00,2020-11-02 05:30:00,2020-11-02 08:00:00,114261,1886.933500,0.596060,2020-11-02 08:15:00,114262,1885.020000,1,2.061036,london,2020,1252
1230,bearish,buy_side,1893.100000,114283,2020-11-02 13:30:00,2020-11-02 16:00:00,2020-11-02 16:15:00,114294,1895.031500,0.643313,2020-11-02 16:30:00,114295,1891.613500,1,3.002429,ny_overlap,2020,1252
1231,bearish,buy_side,1895.031500,114294,2020-11-02 16:15:00,2020-11-02 18:45:00,2020-11-02 20:30:00,114311,1895.476500,0.291796,2020-11-02 20:45:00,114312,1894.686500,1,1.525036,off_session,2020,1252
1232,bullish,sell_side,1890.783500,114334,2020-11-03 03:15:00,2020-11-03 05:45:00,2020-11-03 07:30:00,114351,1888.555000,1.430950,2020-11-03 08:00:00,114353,1890.803500,2,1.557357,london,2020,1253
1233,bearish,buy_side,1898.690000,114330,2020-11-03 02:15:00,2020-11-03 04:45:00,2020-11-03 09:45:00,114360,1900.583500,0.716188,2020-11-03 10:30:00,114363,1898.371500,3,2.643857,london,2020,1253
1234,bearish,buy_side,1909.828500,114513,2020-11-05 02:00:00,2020-11-05 04:30:00,2020-11-05 06:00:00,114529,1910.613500,0.459237,2020-11-05 06:15:00,114530,1909.538500,1,1.709357,asian,2020,1255
1235,bullish,sell_side,1874.665000,114904,2020-11-11 07:45:00,2020-11-11 10:15:00,2020-11-11 11:15:00,114918,1872.310000,0.890455,2020-11-11 12:00:00,114921,1877.043500,3,2.644714,ny_overlap,2020,1259
1236,bearish,buy_side,1895.293500,115187,2020-11-16 09:30:00,2020-11-16 12:00:00,2020-11-16 17:15:00,115218,1896.108500,0.257446,2020-11-16 17:30:00,115219,1892.810000,1,3.165714,off_session,2020,1262
1237,bearish,buy_side,1892.720000,115278,2020-11-17 09:15:00,2020-11-17 11:45:00,2020-11-17 14:00:00,115297,1893.530000,0.387103,2020-11-17 14:15:00,115298,1889.313500,1,2.092464,ny_overlap,2020,1263
1238,bullish,sell_side,1855.215000,115462,2020-11-19 09:15:00,2020-11-19 11:45:00,2020-11-19 13:45:00,115480,1852.756500,0.791060,2020-11-19 14:00:00,115481,1860.675000,1,3.107857,ny_overlap,2020,1265
1239,bearish,buy_side,1812.241500,115800,2020-11-25 01:45:00,2020-11-25 04:15:00,2020-11-25 08:15:00,115826,1814.181500,0.911409,2020-11-25 09:00:00,115829,1810.885000,3,2.128571,london,2020,1269
1240,bearish,buy_side,1815.212000,115827,2020-11-25 08:30:00,2020-11-25 11:00:00,2020-11-25 13:45:00,115848,1816.790000,0.579728,2020-11-25 14:00:00,115849,1814.246500,1,2.721964,ny_overlap,2020,1269
1241,bearish,buy_side,1812.773500,115892,2020-11-26 01:45:00,2020-11-26 04:15:00,2020-11-26 07:00:00,115913,1813.605000,0.610451,2020-11-26 07:15:00,115914,1811.356500,1,1.362107,london,2020,1270
1242,bearish,buy_side,1815.275000,116189,2020-12-01 14:15:00,2020-12-01 16:45:00,2020-12-01 18:30:00,116206,1817.331500,0.621225,2020-12-01 19:00:00,116208,1814.481500,2,3.310393,off_session,2020,1273
1243,bearish,buy_side,1815.488500,116231,2020-12-02 01:45:00,2020-12-02 04:15:00,2020-12-02 08:00:00,116256,1816.948000,0.743410,2020-12-02 08:15:00,116257,1814.178500,1,1.963250,london,2020,1274
1244,bearish,buy_side,1829.623500,116292,2020-12-02 17:00:00,2020-12-02 19:30:00,2020-12-02 19:45:00,116303,1830.086500,0.264086,2020-12-02 20:00:00,116304,1829.586500,1,1.753214,off_session,2020,1274
1245,bullish,sell_side,1837.935000,116441,2020-12-04 08:15:00,2020-12-04 10:45:00,2020-12-04 13:45:00,116463,1833.345000,1.563523,2020-12-04 14:15:00,116465,1843.273000,2,2.935679,ny_overlap,2020,1276
1246,bearish,buy_side,1844.430000,116449,2020-12-04 10:15:00,2020-12-04 12:45:00,2020-12-04 13:45:00,116463,1847.935000,1.193932,2020-12-04 14:00:00,116464,1837.676500,1,2.935679,ny_overlap,2020,1276
1247,bullish,sell_side,1861.350000,116626,2020-12-08 08:30:00,2020-12-08 11:00:00,2020-12-08 11:15:00,116637,1860.352500,0.388089,2020-12-08 11:45:00,116639,1862.495000,2,2.570286,london,2020,1278
1248,bearish,buy_side,1871.881500,116609,2020-12-08 04:15:00,2020-12-08 06:45:00,2020-12-08 14:45:00,116651,1874.970500,0.815878,2020-12-08 15:00:00,116652,1870.065000,1,3.786107,ny_overlap,2020,1278
1249,bullish,sell_side,1855.711500,116701,2020-12-09 04:15:00,2020-12-09 06:45:00,2020-12-09 11:45:00,116731,1852.935000,0.808524,2020-12-09 12:15:00,116733,1857.866500,2,3.434036,ny_overlap,2020,1279
1250,bearish,buy_side,1839.733500,116909,2020-12-11 10:15:00,2020-12-11 12:45:00,2020-12-11 14:00:00,116924,1841.085000,0.360885,2020-12-11 14:30:00,116926,1836.273500,2,3.744964,ny_overlap,2020,1281
1251,bearish,buy_side,1847.636500,117087,2020-12-15 08:45:00,2020-12-15 11:15:00,2020-12-15 12:30:00,117102,1848.401500,0.357835,2020-12-15 12:45:00,117103,1845.711500,1,2.137857,ny_overlap,2020,1283
1252,bullish,sell_side,1853.255000,117177,2020-12-16 08:15:00,2020-12-16 10:45:00,2020-12-16 13:30:00,117198,1849.485000,1.100822,2020-12-16 13:45:00,117199,1854.785000,1,3.424714,ny_overlap,2020,1284
1253,bullish,sell_side,1849.442500,117205,2020-12-16 15:15:00,2020-12-16 17:45:00,2020-12-16 19:15:00,117221,1848.532500,0.373322,2020-12-16 19:45:00,117223,1855.403500,2,2.437571,off_session,2020,1284
1254,bearish,buy_side,1867.623500,117243,2020-12-17 01:45:00,2020-12-17 04:15:00,2020-12-17 04:45:00,117255,1868.680000,0.643241,2020-12-17 05:15:00,117257,1866.968500,2,1.642464,asian,2020,1285
1255,bearish,buy_side,1883.223500,117271,2020-12-17 08:45:00,2020-12-17 11:15:00,2020-12-17 13:15:00,117289,1884.175000,0.299224,2020-12-17 13:30:00,117290,1878.380000,1,3.179893,ny_overlap,2020,1285
1256,bearish,buy_side,1886.843500,117350,2020-12-18 05:30:00,2020-12-18 08:00:00,2020-12-18 12:15:00,117377,1888.748500,0.880460,2020-12-18 12:45:00,117379,1886.791500,2,2.163643,ny_overlap,2020,1286
1257,bullish,sell_side,1874.725000,117485,2020-12-21 16:15:00,2020-12-21 18:45:00,2020-12-21 20:30:00,117502,1874.043500,0.269508,2020-12-21 20:45:00,117503,1877.015000,1,2.528679,off_session,2020,1287
1258,bullish,sell_side,1866.733500,117541,2020-12-22 07:15:00,2020-12-22 09:45:00,2020-12-22 16:00:00,117576,1861.166500,1.333516,2020-12-22 16:30:00,117578,1867.472500,2,4.174679,ny_overlap,2020,1288
1259,bullish,sell_side,1860.825000,117577,2020-12-22 16:15:00,2020-12-22 18:45:00,2020-12-22 20:45:00,117595,1859.674000,0.457388,2020-12-22 21:00:00,117596,1861.523500,1,2.516464,off_session,2020,1288
1260,bearish,buy_side,1867.631500,117611,2020-12-23 01:45:00,2020-12-23 04:15:00,2020-12-23 05:15:00,117625,1868.155000,0.296026,2020-12-23 05:30:00,117626,1866.460000,1,1.768429,asian,2020,1289
1261,bearish,buy_side,1880.040000,117707,2020-12-24 02:45:00,2020-12-24 05:15:00,2020-12-24 08:30:00,117730,1880.608500,0.358368,2020-12-24 08:45:00,117731,1876.420000,1,1.586357,london,2020,1290
1262,bullish,sell_side,1871.243500,117740,2020-12-24 11:00:00,2020-12-24 13:30:00,2020-12-24 14:30:00,117754,1869.575000,0.680663,2020-12-24 14:45:00,117755,1874.011500,1,2.451286,ny_overlap,2020,1290
1263,bearish,buy_side,1880.608500,117730,2020-12-24 08:30:00,2020-12-24 11:00:00,2020-12-24 18:30:00,117770,1883.763500,1.740072,2020-12-24 18:45:00,117771,1879.585000,1,1.813143,off_session,2020,1290
1264,bullish,sell_side,1875.630000,117891,2020-12-29 06:00:00,2020-12-29 08:30:00,2020-12-29 10:45:00,117910,1874.376500,0.453627,2020-12-29 11:00:00,117911,1877.716500,1,2.763286,london,2020,1292
1265,bullish,sell_side,1874.376500,117910,2020-12-29 10:45:00,2020-12-29 13:15:00,2020-12-29 15:15:00,117928,1871.798500,0.749271,2020-12-29 15:30:00,117929,1877.451000,1,3.440679,ny_overlap,2020,1292
1266,bearish,buy_side,1881.433500,117921,2020-12-29 13:30:00,2020-12-29 16:00:00,2020-12-29 16:30:00,117933,1882.973500,0.424991,2020-12-29 17:00:00,117935,1880.880000,2,3.623607,off_session,2020,1292
1267,bearish,buy_side,1886.161500,117979,2020-12-30 05:00:00,2020-12-30 07:30:00,2020-12-30 15:00:00,118019,1887.795000,0.514118,2020-12-30 15:15:00,118020,1885.820000,1,3.177286,ny_overlap,2020,1293
1268,bullish,sell_side,1891.873500,118111,2020-12-31 15:00:00,2020-12-31 17:30:00,2020-12-31 18:15:00,118124,1890.870000,0.324900,2020-12-31 18:45:00,118126,1893.550000,2,3.088643,off_session,2020,1294
1269,bearish,buy_side,1900.436500,118117,2020-12-31 16:30:00,2020-12-31 19:00:00,2020-12-31 21:00:00,118135,1900.991000,0.305823,2020-12-31 21:15:00,118136,1898.631500,1,1.813143,off_session,2020,1294
1270,bearish,buy_side,1935.293500,118177,2021-01-04 08:30:00,2021-01-04 11:00:00,2021-01-04 11:15:00,118188,1936.536500,0.403604,2021-01-04 11:45:00,118190,1934.701500,2,3.079750,london,2021,1295
1271,bullish,sell_side,1914.828500,118429,2021-01-07 02:30:00,2021-01-07 05:00:00,2021-01-07 10:30:00,118461,1911.320000,0.884652,2021-01-07 11:15:00,118464,1916.165500,3,3.965964,london,2021,1298
1272,bullish,sell_side,1909.039500,118462,2021-01-07 10:45:00,2021-01-07 13:15:00,2021-01-07 14:45:00,118478,1906.918500,0.499155,2021-01-07 15:00:00,118479,1910.210000,1,4.249179,ny_overlap,2021,1298
1273,bullish,sell_side,1878.233500,118544,2021-01-08 08:15:00,2021-01-08 10:45:00,2021-01-08 13:45:00,118566,1876.434000,0.469104,2021-01-08 14:00:00,118567,1890.999500,1,3.836036,ny_overlap,2021,1299
1274,bearish,buy_side,1845.305000,118914,2021-01-14 08:45:00,2021-01-14 11:15:00,2021-01-14 14:15:00,118936,1847.039500,0.502426,2021-01-14 15:00:00,118939,1844.866500,3,3.452250,ny_overlap,2021,1303
1275,bearish,buy_side,1854.145000,118991,2021-01-15 05:00:00,2021-01-15 07:30:00,2021-01-15 09:45:00,119010,1855.690000,0.569735,2021-01-15 10:30:00,119013,1853.875000,3,2.711786,london,2021,1304
1276,bullish,sell_side,1846.813500,118999,2021-01-15 07:00:00,2021-01-15 09:30:00,2021-01-15 12:15:00,119020,1845.660000,0.476231,2021-01-15 12:30:00,119021,1847.646500,1,2.422143,ny_overlap,2021,1304
1277,bearish,buy_side,1838.507000,119109,2021-01-18 11:30:00,2021-01-18 14:00:00,2021-01-18 16:45:00,119130,1839.373500,0.427080,2021-01-18 17:00:00,119131,1838.151500,1,2.028893,off_session,2021,1305
1278,bullish,sell_side,1836.266500,119162,2021-01-19 05:45:00,2021-01-19 08:15:00,2021-01-19 13:15:00,119192,1833.125500,1.335419,2021-01-19 13:30:00,119193,1836.781000,1,2.352071,ny_overlap,2021,1306
1279,bearish,buy_side,1857.423500,119269,2021-01-20 09:30:00,2021-01-20 12:00:00,2021-01-20 14:30:00,119289,1861.048500,0.753935,2021-01-20 15:00:00,119291,1855.560000,2,4.808107,ny_overlap,2021,1307
1280,bearish,buy_side,1870.525500,119295,2021-01-20 16:00:00,2021-01-20 18:30:00,2021-01-20 20:45:00,119314,1871.035000,0.262103,2021-01-20 21:00:00,119315,1869.851500,1,1.943893,off_session,2021,1307
1281,bullish,sell_side,1866.233500,119354,2021-01-21 07:45:00,2021-01-21 10:15:00,2021-01-21 13:15:00,119376,1863.238000,1.175958,2021-01-21 13:30:00,119377,1869.448000,1,2.547286,ny_overlap,2021,1308
1282,bullish,sell_side,1859.956500,119428,2021-01-22 03:15:00,2021-01-22 05:45:00,2021-01-22 06:15:00,119440,1859.456500,0.273507,2021-01-22 06:45:00,119442,1860.625000,2,1.828107,asian,2021,1309
1283,bullish,sell_side,1852.870000,119515,2021-01-25 02:00:00,2021-01-25 04:30:00,2021-01-25 05:45:00,119530,1851.521000,0.899869,2021-01-25 06:00:00,119531,1853.315000,1,1.499107,asian,2021,1310
1284,bullish,sell_side,1849.480000,119534,2021-01-25 06:45:00,2021-01-25 09:15:00,2021-01-25 16:15:00,119572,1847.336500,0.459001,2021-01-25 16:30:00,119573,1851.965500,1,4.669929,ny_overlap,2021,1310
1285,bullish,sell_side,1850.140000,119630,2021-01-26 07:45:00,2021-01-26 10:15:00,2021-01-26 11:00:00,119643,1848.535000,0.642028,2021-01-26 11:15:00,119644,1851.234000,1,2.499893,london,2021,1311
1286,bullish,sell_side,1850.101500,119659,2021-01-26 15:00:00,2021-01-26 17:30:00,2021-01-26 19:30:00,119677,1849.518500,0.357098,2021-01-26 19:45:00,119678,1850.571500,1,1.632607,off_session,2021,1311
1287,bullish,sell_side,1837.709500,119838,2021-01-28 13:45:00,2021-01-28 16:15:00,2021-01-28 18:15:00,119856,1835.031000,0.512190,2021-01-28 18:30:00,119857,1839.591500,1,5.229500,off_session,2021,1313
1288,bullish,sell_side,1845.057500,120089,2021-02-02 07:30:00,2021-02-02 10:00:00,2021-02-02 11:45:00,120106,1842.653000,0.789609,2021-02-02 12:15:00,120108,1846.037000,2,3.045179,ny_overlap,2021,1316
1289,bullish,sell_side,1832.606500,120193,2021-02-03 10:30:00,2021-02-03 13:00:00,2021-02-03 15:15:00,120212,1831.185000,0.403794,2021-02-03 16:00:00,120215,1833.711500,3,3.520357,ny_overlap,2021,1317
1290,bearish,buy_side,1797.860000,120344,2021-02-05 02:15:00,2021-02-05 04:45:00,2021-02-05 05:45:00,120358,1799.145000,0.858711,2021-02-05 06:15:00,120360,1797.168000,2,1.496429,asian,2021,1319
1291,bullish,sell_side,1808.473500,120438,2021-02-08 02:45:00,2021-02-08 05:15:00,2021-02-08 09:00:00,120463,1807.885000,0.271354,2021-02-08 09:15:00,120464,1809.789000,1,2.168750,london,2021,1320
1292,bullish,sell_side,1838.226500,120548,2021-02-09 07:15:00,2021-02-09 09:45:00,2021-02-09 14:45:00,120578,1832.206500,1.766302,2021-02-09 15:15:00,120580,1842.583500,2,3.408250,ny_overlap,2021,1321
1293,bullish,sell_side,1841.015000,120637,2021-02-10 06:30:00,2021-02-10 09:00:00,2021-02-10 10:00:00,120651,1839.131500,0.817035,2021-02-10 10:15:00,120652,1841.193500,1,2.305286,london,2021,1322
1294,bearish,buy_side,1847.090000,120642,2021-02-10 07:45:00,2021-02-10 10:15:00,2021-02-10 13:45:00,120666,1855.473500,2.616398,2021-02-10 14:30:00,120669,1846.930000,3,3.204214,ny_overlap,2021,1322
1295,bearish,buy_side,1846.010000,120737,2021-02-11 08:30:00,2021-02-11 11:00:00,2021-02-11 13:30:00,120757,1847.598500,0.871366,2021-02-11 13:45:00,120758,1844.005000,1,1.823000,ny_overlap,2021,1323
1296,bullish,sell_side,1839.625000,120750,2021-02-11 11:45:00,2021-02-11 14:15:00,2021-02-11 14:45:00,120762,1838.855000,0.309801,2021-02-11 15:00:00,120763,1842.491000,1,2.485464,ny_overlap,2021,1323
1297,bullish,sell_side,1819.361500,120807,2021-02-12 03:00:00,2021-02-12 05:30:00,2021-02-12 07:00:00,120823,1818.801500,0.458573,2021-02-12 07:45:00,120826,1820.645000,3,1.221179,london,2021,1324
1298,bullish,sell_side,1812.606500,120829,2021-02-12 08:30:00,2021-02-12 11:00:00,2021-02-12 13:45:00,120850,1810.606500,0.762029,2021-02-12 14:00:00,120851,1815.751500,1,2.624571,ny_overlap,2021,1324
1299,bearish,buy_side,1799.377000,121370,2021-02-22 09:45:00,2021-02-22 12:15:00,2021-02-22 13:30:00,121385,1802.554500,1.261914,2021-02-22 13:45:00,121386,1798.956500,1,2.518000,ny_overlap,2021,1330
1300,bullish,sell_side,1803.745000,121464,2021-02-23 10:15:00,2021-02-23 12:45:00,2021-02-23 14:45:00,121482,1798.102500,1.812228,2021-02-23 15:15:00,121484,1804.775000,2,3.113571,ny_overlap,2021,1331
1301,bearish,buy_side,1736.371500,121936,2021-03-02 13:15:00,2021-03-02 15:45:00,2021-03-02 17:45:00,121954,1738.431500,0.500703,2021-03-02 18:15:00,121956,1734.031000,2,4.114214,off_session,2021,1336
1302,bearish,buy_side,1716.810500,122074,2021-03-04 01:45:00,2021-03-04 04:15:00,2021-03-04 05:45:00,122090,1720.105500,1.357044,2021-03-04 06:30:00,122093,1715.167000,3,2.428071,asian,2021,1338
1303,bearish,buy_side,1721.320500,122096,2021-03-04 07:15:00,2021-03-04 09:45:00,2021-03-04 13:15:00,122120,1723.300500,0.560850,2021-03-04 13:30:00,122121,1714.755500,1,3.530357,ny_overlap,2021,1338
1304,bullish,sell_side,1691.142000,122195,2021-03-05 09:00:00,2021-03-05 11:30:00,2021-03-05 13:45:00,122214,1687.420000,1.107703,2021-03-05 14:00:00,122215,1693.524500,1,3.360107,ny_overlap,2021,1339
1305,bearish,buy_side,1700.490000,122190,2021-03-05 07:45:00,2021-03-05 10:15:00,2021-03-05 14:30:00,122217,1707.777500,1.603058,2021-03-05 14:45:00,122218,1697.170000,1,4.546000,ny_overlap,2021,1339
1306,bullish,sell_side,1710.898000,122446,2021-03-10 02:45:00,2021-03-10 05:15:00,2021-03-10 06:15:00,122460,1709.833500,0.735678,2021-03-10 06:30:00,122461,1711.775500,1,1.446964,asian,2021,1342
1307,bullish,sell_side,1709.739500,122461,2021-03-10 06:30:00,2021-03-10 09:00:00,2021-03-10 11:30:00,122481,1708.760500,0.425223,2021-03-10 12:00:00,122483,1711.916500,2,2.302321,ny_overlap,2021,1342
1308,bearish,buy_side,1732.663000,122754,2021-03-15 09:45:00,2021-03-15 12:15:00,2021-03-15 13:15:00,122768,1734.032500,0.527071,2021-03-15 13:30:00,122769,1731.936500,1,2.598321,ny_overlap,2021,1345
1309,bullish,sell_side,1729.609500,122812,2021-03-16 01:15:00,2021-03-16 03:45:00,2021-03-16 07:15:00,122836,1726.293000,1.901196,2021-03-16 07:45:00,122838,1729.807000,2,1.744429,london,2021,1346
1310,bearish,buy_side,1737.303000,122831,2021-03-16 06:00:00,2021-03-16 08:30:00,2021-03-16 14:30:00,122865,1740.139000,0.848811,2021-03-16 14:45:00,122866,1736.819000,1,3.341143,ny_overlap,2021,1346
1311,bearish,buy_side,1736.264500,123057,2021-03-18 16:30:00,2021-03-18 19:00:00,2021-03-18 19:30:00,123069,1737.293500,0.403665,2021-03-18 19:45:00,123070,1734.738000,1,2.549143,off_session,2021,1348
1312,bearish,buy_side,1743.781500,123134,2021-03-19 12:45:00,2021-03-19 15:15:00,2021-03-19 19:00:00,123159,1744.251500,0.263026,2021-03-19 19:15:00,123160,1742.121500,1,1.786893,off_session,2021,1349
1313,bullish,sell_side,1732.648500,123182,2021-03-22 01:45:00,2021-03-22 04:15:00,2021-03-22 06:15:00,123200,1731.498500,0.601959,2021-03-22 06:45:00,123202,1732.705000,2,1.910429,asian,2021,1350
1314,bearish,buy_side,1734.420500,123371,2021-03-24 03:00:00,2021-03-24 05:30:00,2021-03-24 10:00:00,123399,1734.956500,0.284820,2021-03-24 10:15:00,123400,1733.180000,1,1.881893,london,2021,1352
1315,bearish,buy_side,1735.995000,123400,2021-03-24 10:15:00,2021-03-24 12:45:00,2021-03-24 16:15:00,123424,1738.496500,0.972670,2021-03-24 16:45:00,123426,1735.843500,2,2.571786,ny_overlap,2021,1352
1316,bullish,sell_side,1731.995000,123460,2021-03-25 02:15:00,2021-03-25 04:45:00,2021-03-25 07:15:00,123480,1730.812000,0.673526,2021-03-25 07:30:00,123481,1733.317000,1,1.756429,london,2021,1353
1317,bullish,sell_side,1730.812000,123480,2021-03-25 07:15:00,2021-03-25 09:45:00,2021-03-25 10:45:00,123494,1730.005000,0.556593,2021-03-25 11:00:00,123495,1731.528500,1,1.449893,london,2021,1353
1318,bearish,buy_side,1739.235500,123465,2021-03-25 03:30:00,2021-03-25 06:00:00,2021-03-25 13:30:00,123505,1740.360500,0.350830,2021-03-25 14:00:00,123507,1739.005000,2,3.206679,ny_overlap,2021,1353
1319,bullish,sell_side,1725.040000,123503,2021-03-25 13:00:00,2021-03-25 15:30:00,2021-03-25 17:15:00,123520,1721.822500,0.888409,2021-03-25 17:30:00,123521,1726.839500,1,3.621643,off_session,2021,1353
1320,bearish,buy_side,1729.720000,123570,2021-03-26 06:45:00,2021-03-26 09:15:00,2021-03-26 09:45:00,123582,1731.466500,0.928443,2021-03-26 10:15:00,123584,1728.551500,2,1.881107,london,2021,1354
1321,bearish,buy_side,1732.090000,123583,2021-03-26 10:00:00,2021-03-26 12:30:00,2021-03-26 15:15:00,123604,1735.825000,1.370301,2021-03-26 15:45:00,123606,1731.745000,2,2.725679,ny_overlap,2021,1354
