zone_id,direction,zone_high,zone_low,zone_creation_time,frozen_atr,displacement_atr,bos_swing_level,fvg_present,session,year,ob_candle_time,ob_candle_open,ob_candle_high,ob_candle_low,ob_candle_close,ob_candle_index,impulse_start_time,impulse_end_time,impulse_start_index,impulse_end_index,impulse_extreme,segment_id,touched,touch_time,bars_to_touch,success,bars_to_success,baseline_count,baseline_successes,baseline_success_rate,under_matched
4432,bullish,4438.813500,4431.940000,2025-12-22 21:15:00,4.745357,2.422368,4442.261500,True,off_session,2025,2025-12-22 20:15:00,4438.790000,4438.813500,4431.940000,4432.380000,235782,2025-12-22 20:30:00,2025-12-22 21:15:00,235783,235785,4443.435000,2580,True,2025-12-23 15:00:00,68,True,2,5,0,0.000000,False
4433,bullish,4485.823500,4483.190000,2025-12-23 12:00:00,5.336357,2.089440,4493.410000,True,ny_overlap,2025,2025-12-23 11:15:00,4484.578500,4485.823500,4483.190000,4483.960000,235838,2025-12-23 11:30:00,2025-12-23 12:00:00,235839,235840,4494.340000,2581,True,2025-12-23 12:00:00,1,True,4,5,0,0.000000,False
4434,bearish,4492.710000,4484.600000,2025-12-23 14:00:00,6.306464,3.057973,4478.330000,False,ny_overlap,2025,2025-12-23 13:30:00,4489.285000,4492.710000,4484.600000,4489.920000,235847,2025-12-23 13:45:00,2025-12-23 14:00:00,235848,235848,4473.425000,2581,True,2025-12-23 18:45:00,20,False,,5,4,0.800000,False
4435,bearish,4492.610000,4489.850000,2025-12-24 13:30:00,6.869893,2.622312,4478.225000,True,ny_overlap,2025,2025-12-24 12:45:00,4490.410000,4492.610000,4489.850000,4490.745000,235936,2025-12-24 13:00:00,2025-12-24 13:30:00,235937,235938,4474.595000,2582,True,2025-12-25 23:00:00,22,False,,5,2,0.400000,False
4436,bullish,4514.160000,4506.670000,2025-12-26 13:45:00,7.163964,3.056967,4523.690000,True,ny_overlap,2025,2025-12-26 12:45:00,4512.716500,4514.160000,4506.670000,4508.950000,236015,2025-12-26 13:00:00,2025-12-26 13:45:00,236016,236018,4528.570000,2583,True,2025-12-26 14:45:00,5,True,1,5,5,1.000000,False
4437,bearish,4467.950000,4457.750000,2025-12-29 11:45:00,10.860107,3.099877,4445.048500,False,london,2025,2025-12-29 11:15:00,4458.208500,4467.950000,4457.750000,4465.440000,236101,2025-12-29 11:30:00,2025-12-29 11:45:00,236102,236102,4434.285000,2584,True,2025-12-29 12:30:00,4,True,4,5,5,1.000000,False
4438,bullish,4371.880000,4367.378500,2025-12-30 10:45:00,9.765714,2.506729,4383.443500,True,london,2025,2025-12-30 09:30:00,4368.650000,4371.880000,4367.378500,4368.503500,236186,2025-12-30 09:45:00,2025-12-30 10:45:00,236187,236190,4391.858500,2585,True,2025-12-30 14:30:00,16,False,,5,5,1.000000,False
4439,bearish,4368.170000,4363.650000,2025-12-30 20:00:00,8.862286,3.416274,4354.980000,True,off_session,2025,2025-12-30 19:00:00,4364.852000,4368.170000,4363.650000,4366.850000,236224,2025-12-30 19:15:00,2025-12-30 20:00:00,236225,236227,4337.894000,2585,True,2025-12-31 01:30:00,19,True,5,5,5,1.000000,False
4440,bullish,4317.100000,4308.165000,2025-12-31 14:00:00,9.815750,4.108193,4337.465000,True,ny_overlap,2025,2025-12-31 13:00:00,4313.900000,4317.100000,4308.165000,4311.790000,236292,2025-12-31 13:15:00,2025-12-31 14:00:00,236293,236295,4348.490000,2586,True,2025-12-31 18:45:00,20,False,,5,0,0.000000,False
4441,bullish,4429.801500,4420.288500,2026-01-05 15:00:00,10.342357,2.187751,4439.940000,False,ny_overlap,2026,2026-01-05 14:15:00,4426.390000,4429.801500,4420.288500,4421.168500,236481,2026-01-05 14:30:00,2026-01-05 15:00:00,236482,236483,4442.915000,2588,True,2026-01-06 01:00:00,37,True,3,5,5,1.000000,False
4442,bullish,4466.550000,4457.110000,2026-01-06 08:30:00,7.669321,2.450021,4474.330000,False,london,2026,2026-01-06 07:45:00,4464.640000,4466.550000,4457.110000,4459.540000,236547,2026-01-06 08:00:00,2026-01-06 08:30:00,236548,236549,4475.900000,2589,True,2026-01-06 08:30:00,1,False,,5,0,0.000000,False
4443,bearish,4469.541500,4465.030000,2026-01-06 10:00:00,7.723964,3.188130,4449.561500,True,london,2026,2026-01-06 08:45:00,4465.710000,4469.541500,4465.030000,4468.321500,236551,2026-01-06 09:00:00,2026-01-06 10:00:00,236552,236555,4444.916500,2589,True,2026-01-06 12:15:00,10,False,,5,2,0.400000,False
4444,bullish,4473.366500,4464.516500,2026-01-06 14:45:00,8.247786,2.268488,4475.900000,False,ny_overlap,2026,2026-01-06 14:15:00,4471.720000,4473.366500,4464.516500,4466.865000,236573,2026-01-06 14:30:00,2026-01-06 14:45:00,236574,236574,4483.226500,2589,True,2026-01-06 15:30:00,4,True,3,5,5,1.000000,False
4445,bullish,4483.835000,4479.280000,2026-01-06 21:00:00,6.525000,2.702146,4491.030000,True,off_session,2026,2026-01-06 19:45:00,4481.695000,4483.835000,4479.280000,4481.560000,236595,2026-01-06 20:00:00,2026-01-06 21:00:00,236596,236599,4496.911500,2589,True,2026-01-07 00:45:00,12,False,,5,0,0.000000,False
4446,bearish,4470.510000,4465.363500,2026-01-07 05:45:00,6.404964,3.387997,4459.721500,False,asian,2026,2026-01-07 05:15:00,4465.938500,4470.510000,4465.363500,4468.710000,236629,2026-01-07 05:30:00,2026-01-07 05:45:00,236630,236630,4448.810000,2590,True,2026-01-07 08:00:00,10,True,14,5,5,1.000000,False
4447,bearish,4467.340000,4459.150000,2026-01-07 12:30:00,6.938964,4.025817,4441.611500,True,ny_overlap,2026,2026-01-07 10:30:00,4459.975000,4467.340000,4459.150000,4466.065000,236650,2026-01-07 10:45:00,2026-01-07 12:30:00,236651,236657,4439.405000,2590,True,2026-01-07 16:15:00,16,True,6,5,5,1.000000,False
4448,bearish,4428.320000,4424.730000,2026-01-08 12:15:00,6.402393,2.532413,4415.630000,True,ny_overlap,2026,2026-01-08 11:30:00,4426.390000,4428.320000,4424.730000,4426.570000,236746,2026-01-08 11:45:00,2026-01-08 12:15:00,236747,236748,4412.106500,2591,True,2026-01-08 12:30:00,2,False,,5,5,1.000000,False
4449,bullish,4435.590000,4421.950000,2026-01-08 15:15:00,11.712071,2.329349,4439.821500,False,ny_overlap,2026,2026-01-08 14:30:00,4427.581500,4435.590000,4421.950000,4426.110000,236758,2026-01-08 14:45:00,2026-01-08 15:15:00,236759,236760,4449.231500,2591,True,2026-02-02 06:15:00,1519,True,1,5,1,0.200000,False
4450,bullish,4451.300000,4446.970000,2026-01-08 20:30:00,6.661000,4.048942,4465.500000,True,off_session,2026,2026-01-08 19:00:00,4449.531500,4451.300000,4446.970000,4447.330000,236776,2026-01-08 19:15:00,2026-01-08 20:30:00,236777,236781,4473.940000,2591,True,2026-02-02 06:15:00,1498,True,2,5,0,0.000000,False
4451,bullish,4472.020000,4469.340000,2026-01-09 12:15:00,4.847893,2.340914,4477.710000,True,ny_overlap,2026,2026-01-09 11:30:00,4470.770000,4472.020000,4469.340000,4470.761500,236838,2026-01-09 11:45:00,2026-01-09 12:15:00,236839,236840,4480.688500,2592,True,2026-01-09 12:15:00,1,True,5,5,5,1.000000,False
4452,bearish,4476.296500,4468.791500,2026-01-09 12:45:00,5.160964,2.948674,4464.225000,True,ny_overlap,2026,2026-01-09 11:45:00,4470.576500,4476.296500,4468.791500,4475.441500,236839,2026-01-09 12:00:00,2026-01-09 12:45:00,236840,236842,4461.078500,2592,True,2026-01-09 13:00:00,2,False,,5,0,0.000000,False
4453,bullish,4586.895000,4579.648500,2026-01-12 13:15:00,7.829571,3.822240,4599.510000,True,ny_overlap,2026,2026-01-12 12:00:00,4585.305000,4586.895000,4579.648500,4582.165000,236932,2026-01-12 12:15:00,2026-01-12 13:15:00,236933,236936,4609.575000,2593,True,2026-01-12 14:15:00,5,True,1,5,5,1.000000,False
4454,bearish,4601.650000,4594.490000,2026-01-13 06:45:00,6.283357,4.452238,4575.650000,True,asian,2026,2026-01-13 05:15:00,4594.535000,4601.650000,4594.490000,4601.490000,236997,2026-01-13 05:30:00,2026-01-13 06:45:00,236998,237002,4573.675000,2594,True,2026-01-13 08:30:00,8,True,5,5,0,0.000000,False
4455,bullish,4584.771500,4577.915000,2026-01-13 13:15:00,6.677214,4.263754,4597.190000,True,ny_overlap,2026,2026-01-13 12:15:00,4583.630000,4584.771500,4577.915000,4580.545000,237025,2026-01-13 12:30:00,2026-01-13 13:15:00,237026,237028,4606.385000,2594,True,2026-01-13 18:15:00,21,True,1,5,5,1.000000,False
4456,bearish,4599.143500,4590.823500,2026-01-13 20:45:00,10.748500,2.745825,4577.915000,True,off_session,2026,2026-01-13 19:45:00,4596.238500,4599.143500,4590.823500,4597.698500,237055,2026-01-13 20:00:00,2026-01-13 20:45:00,237056,237058,4569.630000,2594,True,2026-01-13 23:00:00,6,False,,5,0,0.000000,False
4457,bullish,4612.220000,4601.275000,2026-01-14 19:15:00,9.010750,4.626141,4641.908500,True,off_session,2026,2026-01-14 17:30:00,4611.540000,4612.220000,4601.275000,4604.460000,237138,2026-01-14 17:45:00,2026-01-14 19:15:00,237139,237144,4642.960000,2595,True,2026-01-14 23:15:00,13,False,,5,0,0.000000,False
4458,bullish,4604.940000,4600.715000,2026-01-15 10:15:00,6.151464,2.189723,4613.715000,True,london,2026,2026-01-15 09:00:00,4604.370000,4604.940000,4600.715000,4604.130000,237196,2026-01-15 09:15:00,2026-01-15 10:15:00,237197,237200,4614.185000,2596,True,2026-01-15 13:15:00,13,True,6,5,2,0.400000,False
4459,bullish,4608.775000,4599.820000,2026-01-16 12:00:00,5.703643,2.868781,4616.085000,True,ny_overlap,2026,2026-01-16 10:45:00,4607.605000,4608.775000,4599.820000,4600.235000,237295,2026-01-16 11:00:00,2026-01-16 12:00:00,237296,237299,4616.182500,2597,True,2026-01-16 12:15:00,2,True,11,5,5,1.000000,False
4460,bearish,4616.015000,4609.788500,2026-01-16 13:30:00,6.979893,4.785174,4594.215000,True,ny_overlap,2026,2026-01-16 11:30:00,4611.285000,4616.015000,4609.788500,4615.585000,237298,2026-01-16 11:45:00,2026-01-16 13:30:00,237299,237305,4582.615000,2597,True,2026-01-16 14:30:00,5,True,3,5,3,0.600000,False
4461,bullish,4668.945000,4664.296500,2026-01-19 16:00:00,5.192750,2.297819,4673.900000,True,ny_overlap,2026,2026-01-19 15:15:00,4668.195000,4668.945000,4664.296500,4666.725000,237405,2026-01-19 15:30:00,2026-01-19 16:00:00,237406,237407,4676.228500,2598,True,2026-01-19 19:15:00,14,False,,5,0,0.000000,False
4462,bullish,4726.131500,4716.018500,2026-01-20 14:00:00,6.606107,3.396857,4737.568500,True,ny_overlap,2026,2026-01-20 13:15:00,4723.646500,4726.131500,4716.018500,4719.390000,237479,2026-01-20 13:30:00,2026-01-20 14:00:00,237480,237481,4738.458500,2599,True,2026-01-20 15:15:00,6,True,1,5,5,1.000000,False
4463,bullish,4871.620000,4861.771500,2026-01-21 13:45:00,8.081714,2.152823,4877.213500,False,ny_overlap,2026,2026-01-21 13:15:00,4869.330000,4871.620000,4861.771500,4868.075000,237571,2026-01-21 13:30:00,2026-01-21 13:45:00,237572,237572,4879.170000,2600,True,2026-01-21 13:45:00,1,False,,5,5,1.000000,False
4464,bearish,4868.900000,4847.120000,2026-01-21 15:30:00,17.957429,3.115702,4832.680000,False,ny_overlap,2026,2026-01-21 15:00:00,4852.010000,4868.900000,4847.120000,4860.385000,237578,2026-01-21 15:15:00,2026-01-21 15:30:00,237579,237579,4812.950000,2600,True,2026-01-21 15:45:00,2,True,5,5,5,1.000000,False
4465,bearish,4835.480000,4826.170000,2026-01-22 13:45:00,7.654679,3.198697,4813.860000,False,ny_overlap,2026,2026-01-22 13:15:00,4827.173500,4835.480000,4826.170000,4828.181500,237663,2026-01-22 13:30:00,2026-01-22 13:45:00,237664,237664,4810.995000,2601,True,2026-01-22 14:15:00,3,False,,5,0,0.000000,False
4466,bullish,4828.190000,4810.995000,2026-01-22 14:45:00,9.331571,3.945209,4836.390000,True,ny_overlap,2026,2026-01-22 13:30:00,4828.186500,4828.190000,4810.995000,4813.805000,237664,2026-01-22 13:45:00,2026-01-22 14:45:00,237665,237668,4847.810000,2601,True,2026-01-22 15:00:00,2,True,1,5,5,1.000000,False
4467,bullish,4954.335000,4942.455000,2026-01-23 16:15:00,13.370179,2.578126,4967.458000,False,ny_overlap,2026,2026-01-23 15:15:00,4952.885000,4954.335000,4942.455000,4944.850000,237763,2026-01-23 15:30:00,2026-01-23 16:15:00,237764,237766,4976.925000,2602,True,2026-01-30 09:45:00,435,True,1,5,5,1.000000,False
4468,bullish,4979.995000,4963.945000,2026-01-23 20:00:00,10.662679,2.440756,4988.395000,True,off_session,2026,2026-01-23 18:30:00,4978.595000,4979.995000,4963.945000,4964.435000,237776,2026-01-23 18:45:00,2026-01-23 20:00:00,237777,237781,4989.970000,2602,True,2026-01-23 20:00:00,1,False,,5,2,0.400000,False
4469,bullish,5082.355000,5067.420000,2026-01-26 07:00:00,14.038786,3.123846,5093.060000,False,london,2026,2026-01-26 06:00:00,5074.440000,5082.355000,5067.420000,5069.420000,237818,2026-01-26 06:15:00,2026-01-26 07:00:00,237819,237821,5111.275000,2603,True,2026-01-26 07:00:00,1,True,5,5,0,0.000000,False
4470,bearish,5092.673500,5087.395000,2026-01-26 13:15:00,9.344679,2.824977,5075.415000,True,ny_overlap,2026,2026-01-26 11:45:00,5090.070000,5092.673500,5087.395000,5091.590000,237841,2026-01-26 12:00:00,2026-01-26 13:15:00,237842,237846,5066.275000,2603,True,2026-01-26 14:30:00,6,True,7,5,0,0.000000,False
4471,bullish,5076.170000,5067.105000,2026-01-26 15:15:00,12.860500,2.359045,5097.080000,True,ny_overlap,2026,2026-01-26 13:45:00,5071.220000,5076.170000,5067.105000,5068.705000,237849,2026-01-26 14:00:00,2026-01-26 15:15:00,237850,237854,5097.443500,2603,True,2026-01-26 15:30:00,2,True,1,5,4,0.800000,False
4472,bearish,5083.190000,5063.840000,2026-01-26 19:15:00,19.897464,2.362939,5054.645000,False,off_session,2026,2026-01-26 18:45:00,5064.290000,5083.190000,5063.840000,5068.945000,237869,2026-01-26 19:00:00,2026-01-26 19:15:00,237870,237870,5036.173500,2603,True,2026-01-27 01:00:00,20,False,,5,2,0.400000,False
4473,bullish,5068.785000,5057.325000,2026-01-27 06:00:00,11.040107,2.541642,5079.845000,True,asian,2026,2026-01-27 05:00:00,5067.840000,5068.785000,5057.325000,5063.690000,237906,2026-01-27 05:15:00,2026-01-27 06:00:00,237907,237909,5085.385000,2604,True,2026-01-27 11:45:00,24,True,1,0,0,,True
4474,bearish,5090.290000,5083.805000,2026-01-27 12:00:00,8.700786,2.680045,5073.400000,False,ny_overlap,2026,2026-01-27 11:00:00,5086.475000,5090.290000,5083.805000,5090.270000,237930,2026-01-27 11:15:00,2026-01-27 12:00:00,237931,237933,5066.971500,2604,True,2026-01-27 12:30:00,3,True,4,5,3,0.600000,False
4475,bullish,5079.515000,5051.115000,2026-01-27 16:15:00,17.709107,2.689097,5092.950000,True,ny_overlap,2026,2026-01-27 14:45:00,5079.430000,5079.515000,5051.115000,5054.323500,237945,2026-01-27 15:00:00,2026-01-27 16:15:00,237946,237950,5098.736500,2604,True,2026-01-27 17:15:00,5,True,10,5,4,0.800000,False
4476,bullish,5089.165000,5081.175000,2026-01-27 20:15:00,11.828786,5.264953,5103.363500,True,off_session,2026,2026-01-27 19:00:00,5088.175000,5089.165000,5081.175000,5087.175000,237962,2026-01-27 19:15:00,2026-01-27 20:15:00,237963,237966,5143.453000,2604,True,2026-01-30 08:30:00,230,True,1,1,1,1.000000,True
4477,bearish,5288.560000,5270.230000,2026-01-28 15:15:00,19.710000,2.683815,5238.640000,False,ny_overlap,2026,2026-01-28 14:45:00,5279.430000,5288.560000,5270.230000,5286.245000,238037,2026-01-28 15:00:00,2026-01-28 15:15:00,238038,238038,5235.662000,2605,True,2026-01-28 15:15:00,1,False,,5,5,1.000000,False
4478,bullish,5303.520000,5283.235000,2026-01-28 18:30:00,20.871429,2.052088,5311.510000,False,off_session,2026,2026-01-28 17:30:00,5302.835000,5303.520000,5283.235000,5288.053500,238048,2026-01-28 17:45:00,2026-01-28 18:30:00,238049,238051,5326.065000,2605,True,2026-01-28 18:30:00,1,True,5,5,2,0.400000,False
4479,bearish,5549.796500,5517.120000,2026-01-29 15:15:00,31.701250,5.756871,5470.920000,True,ny_overlap,2026,2026-01-29 14:15:00,5529.010000,5549.796500,5517.120000,5543.726500,238127,2026-01-29 14:30:00,2026-01-29 15:15:00,238128,238130,5367.296500,2606,False,,,,,0,0,,True
4480,bearish,5170.760000,5133.140000,2026-01-30 08:45:00,42.007607,2.767749,5112.701500,False,london,2026,2026-01-30 08:15:00,5145.765000,5170.760000,5133.140000,5152.470000,238195,2026-01-30 08:30:00,2026-01-30 08:45:00,238196,238196,5054.493500,2607,True,2026-01-30 11:30:00,12,True,5,5,2,0.400000,False
4481,bearish,5017.195000,4959.940000,2026-01-30 17:15:00,53.764857,2.174748,4942.773500,False,off_session,2026,2026-01-30 16:30:00,4995.675000,5017.195000,4959.940000,5010.618500,238228,2026-01-30 16:45:00,2026-01-30 17:15:00,238229,238230,4900.270000,2607,True,2026-02-03 16:15:00,181,False,,5,1,0.200000,False
4482,bullish,4926.080000,4892.366500,2026-02-03 14:00:00,21.760571,2.700458,4949.993500,False,ny_overlap,2026,2026-02-03 12:15:00,4924.920000,4926.080000,4892.366500,4902.618500,238395,2026-02-03 12:30:00,2026-02-03 14:00:00,238396,238401,4951.130000,2609,True,2026-02-03 14:00:00,1,True,9,5,5,1.000000,False
4483,bearish,5085.110000,5071.536500,2026-02-04 09:45:00,17.377714,2.407394,5051.260000,True,london,2026,2026-02-04 08:45:00,5079.520000,5085.110000,5071.536500,5083.611500,238473,2026-02-04 09:00:00,2026-02-04 09:45:00,238474,238476,5043.275000,2610,True,2026-02-09 16:15:00,303,True,6,5,3,0.600000,False
4484,bearish,5063.565000,5035.515000,2026-02-04 14:45:00,25.209607,3.829552,5013.670000,False,ny_overlap,2026,2026-02-04 13:45:00,5036.920000,5063.565000,5035.515000,5054.075000,238493,2026-02-04 14:00:00,2026-02-04 14:45:00,238494,238496,4967.023500,2610,True,2026-02-08 23:30:00,216,True,8,5,0,0.000000,False
4485,bearish,4843.343500,4813.720000,2026-02-05 21:00:00,22.238000,2.262951,4800.588500,False,off_session,2026,2026-02-05 20:00:00,4829.480000,4843.343500,4813.720000,4833.350000,238610,2026-02-05 20:15:00,2026-02-05 21:00:00,238611,238613,4793.020000,2611,True,2026-02-05 21:00:00,1,True,2,5,1,0.200000,False
4486,bullish,4824.475000,4810.680000,2026-02-06 05:45:00,24.775857,2.456424,4846.658500,True,asian,2026,2026-02-06 04:45:00,4822.500000,4824.475000,4810.680000,4813.880000,238641,2026-02-06 05:00:00,2026-02-06 05:45:00,238642,238644,4871.540000,2612,True,2026-03-18 20:00:00,2628,False,,5,5,1.000000,False
4487,bullish,4896.635000,4871.938500,2026-02-06 13:15:00,18.337893,3.015423,4903.400000,True,ny_overlap,2026,2026-02-06 12:15:00,4896.045000,4896.635000,4871.938500,4877.755000,238671,2026-02-06 12:30:00,2026-02-06 13:15:00,238672,238674,4927.235000,2612,True,2026-02-06 14:15:00,5,True,1,5,4,0.800000,False
4488,bearish,5032.755000,5021.575000,2026-02-09 10:15:00,14.370500,2.514874,4997.840000,True,london,2026,2026-02-09 08:30:00,5025.570000,5032.755000,5021.575000,5029.720000,238748,2026-02-09 08:45:00,2026-02-09 10:15:00,238749,238754,4996.615000,2613,True,2026-02-09 12:30:00,10,True,3,5,3,0.600000,False
4489,bullish,5015.040000,4995.205000,2026-02-09 15:15:00,14.318750,3.286600,5041.120000,True,ny_overlap,2026,2026-02-09 13:30:00,5004.420000,5015.040000,4995.205000,4998.820000,238768,2026-02-09 13:45:00,2026-02-09 15:15:00,238769,238774,5042.265000,2613,True,2026-02-09 23:00:00,28,True,2,5,4,0.800000,False
4490,bullish,5057.285000,5049.515000,2026-02-10 14:45:00,14.588571,2.012877,5063.428500,False,ny_overlap,2026,2026-02-10 13:45:00,5053.100000,5057.285000,5049.515000,5051.160000,238861,2026-02-10 14:00:00,2026-02-10 14:45:00,238862,238864,5078.880000,2614,True,2026-02-10 14:45:00,1,False,,5,1,0.200000,False
4491,bearish,5043.900000,5028.786500,2026-02-10 15:45:00,18.995750,2.358422,5019.815000,False,ny_overlap,2026,2026-02-10 15:00:00,5039.706500,5043.900000,5028.786500,5042.520000,238866,2026-02-10 15:15:00,2026-02-10 15:45:00,238867,238868,4999.100000,2614,True,2026-02-10 15:45:00,1,True,10,5,5,1.000000,False
4492,bullish,5056.060000,5047.250000,2026-02-11 10:00:00,9.020893,2.777275,5069.510000,True,london,2026,2026-02-11 09:00:00,5053.790000,5056.060000,5047.250000,5051.750000,238934,2026-02-11 09:15:00,2026-02-11 10:00:00,238935,238937,5072.303500,2615,True,2026-02-11 12:30:00,11,True,1,5,2,0.400000,False
4493,bearish,5090.150000,5063.945000,2026-02-11 13:45:00,22.531643,3.155629,5045.865000,False,ny_overlap,2026,2026-02-11 13:15:00,5082.345000,5090.150000,5063.945000,5083.321500,238951,2026-02-11 13:30:00,2026-02-11 13:45:00,238952,238952,5019.048500,2615,True,2026-02-11 13:45:00,1,False,,5,0,0.000000,False
4494,bullish,5074.488500,5062.255000,2026-02-12 14:00:00,8.809321,2.453651,5080.855000,True,ny_overlap,2026,2026-02-12 13:15:00,5065.770000,5074.488500,5062.255000,5062.935000,239043,2026-02-12 13:30:00,2026-02-12 14:00:00,239044,239045,5083.870000,2616,True,2026-02-12 14:00:00,1,False,,5,5,1.000000,False
4495,bearish,5077.323500,5060.675000,2026-02-12 15:00:00,12.226929,3.087856,5047.131500,True,ny_overlap,2026,2026-02-12 13:30:00,5062.880000,5077.323500,5060.675000,5075.640000,239044,2026-02-12 13:45:00,2026-02-12 15:00:00,239045,239049,5039.568500,2616,True,2026-02-12 15:00:00,1,True,4,5,1,0.200000,False
4496,bearish,4980.890000,4966.381500,2026-02-13 11:15:00,12.722036,3.121356,4944.920000,True,london,2026,2026-02-13 10:15:00,4972.655000,4980.890000,4966.381500,4977.645000,239123,2026-02-13 10:30:00,2026-02-13 11:15:00,239124,239126,4941.180000,2617,True,2026-02-13 12:15:00,5,False,,5,1,0.200000,False
4497,bullish,4970.890000,4957.780000,2026-02-13 13:45:00,14.903429,2.829886,4989.710000,False,ny_overlap,2026,2026-02-13 13:15:00,4967.310000,4970.890000,4957.780000,4967.295000,239135,2026-02-13 13:30:00,2026-02-13 13:45:00,239136,239136,4999.955000,2617,True,2026-02-13 14:30:00,4,True,1,5,1,0.200000,False
4498,bearish,4922.705000,4907.976500,2026-02-17 14:00:00,14.170536,3.705929,4907.770000,False,ny_overlap,2026,2026-02-17 13:30:00,4920.290000,4922.705000,4907.976500,4921.865000,239310,2026-02-17 13:45:00,2026-02-17 14:00:00,239311,239311,4870.190000,2619,True,2026-02-17 18:45:00,20,True,1,5,1,0.200000,False
4499,bullish,4929.471500,4921.185000,2026-02-18 13:00:00,8.758071,2.981250,4942.445000,False,ny_overlap,2026,2026-02-18 12:15:00,4921.800000,4929.471500,4921.185000,4921.185000,239397,2026-02-18 12:30:00,2026-02-18 13:00:00,239398,239399,4947.295000,2620,True,2026-03-18 11:45:00,1840,False,,5,0,0.000000,False
4500,bullish,5023.655000,5011.855000,2026-02-20 14:00:00,10.479321,3.537300,5042.745000,False,ny_overlap,2026,2026-02-20 12:15:00,5022.505000,5023.655000,5011.855000,5012.000000,239581,2026-02-20 12:30:00,2026-02-20 14:00:00,239582,239587,5048.923500,2622,True,2026-02-20 15:00:00,5,True,2,5,4,0.800000,False
4501,bullish,5153.400000,5145.675000,2026-02-23 14:45:00,10.346464,4.372991,5176.780000,True,ny_overlap,2026,2026-02-23 13:45:00,5152.750000,5153.400000,5145.675000,5146.430000,239679,2026-02-23 14:00:00,2026-02-23 14:45:00,239680,239682,5190.920000,2623,True,2026-02-24 01:15:00,39,True,1,5,5,1.000000,False
4502,bullish,5218.380000,5214.405000,2026-02-23 21:00:00,8.992321,2.623739,5219.173500,True,off_session,2026,2026-02-23 19:45:00,5217.001500,5218.380000,5214.405000,5215.651500,239703,2026-02-23 20:00:00,2026-02-23 21:00:00,239704,239707,5237.998500,2623,True,2026-02-24 00:00:00,9,True,2,5,5,1.000000,False
4503,bearish,5178.330000,5173.150000,2026-02-24 12:30:00,8.224107,3.782173,5156.740000,True,ny_overlap,2026,2026-02-24 11:30:00,5174.850000,5178.330000,5173.150000,5178.230000,239762,2026-02-24 11:45:00,2026-02-24 12:30:00,239763,239765,5147.225000,2624,True,2026-02-24 20:30:00,33,True,1,5,5,1.000000,False
4504,bullish,5185.183500,5179.921500,2026-02-25 05:45:00,9.138750,2.663603,5193.871500,True,asian,2026,2026-02-25 04:45:00,5184.325000,5185.183500,5179.921500,5182.790000,239827,2026-02-25 05:00:00,2026-02-25 05:45:00,239828,239830,5204.263500,2625,True,2026-02-25 06:00:00,2,True,3,5,2,0.400000,False
4505,bullish,5198.770000,5189.790000,2026-02-25 17:15:00,13.027429,2.147776,5210.745000,True,off_session,2026,2026-02-25 16:00:00,5194.960000,5198.770000,5189.790000,5192.590000,239872,2026-02-25 16:15:00,2026-02-25 17:15:00,239873,239876,5217.770000,2625,True,2026-02-25 19:00:00,8,False,,5,1,0.200000,False
4506,bearish,5208.401500,5199.655000,2026-02-25 21:00:00,10.135071,6.216039,5158.865000,True,off_session,2026,2026-02-25 19:45:00,5204.440000,5208.401500,5199.655000,5205.105000,239887,2026-02-25 20:00:00,2026-02-25 21:00:00,239888,239891,5145.401500,2625,True,2026-02-26 05:00:00,29,True,8,5,2,0.400000,False
4507,bullish,5188.465000,5183.915000,2026-02-27 13:15:00,7.845786,3.953715,5200.515000,False,ny_overlap,2026,2026-02-27 12:30:00,5186.990000,5188.465000,5183.915000,5184.925000,240042,2026-02-27 12:45:00,2026-02-27 13:15:00,240043,240044,5214.935000,2627,True,2026-03-03 11:00:00,176,True,5,5,5,1.000000,False
4508,bullish,5251.248500,5243.776500,2026-02-27 20:30:00,8.874536,2.099096,5257.825000,True,off_session,2026,2026-02-27 19:30:00,5248.308500,5251.248500,5243.776500,5246.233500,240070,2026-02-27 19:45:00,2026-02-27 20:30:00,240071,240073,5262.405000,2627,True,2026-03-03 09:15:00,140,True,1,5,1,0.200000,False
4509,bearish,5303.863000,5284.825000,2026-03-03 09:30:00,23.917321,3.223250,5279.151500,False,london,2026,2026-03-03 09:00:00,5295.615000,5303.863000,5284.825000,5296.405000,240212,2026-03-03 09:15:00,2026-03-03 09:30:00,240213,240213,5226.771500,2629,True,2026-03-03 10:00:00,3,True,3,5,1,0.200000,False
4510,bearish,5175.651500,5150.320000,2026-03-03 14:45:00,47.356429,2.399600,5073.615500,True,ny_overlap,2026,2026-03-03 14:00:00,5156.918500,5175.651500,5150.320000,5165.170000,240232,2026-03-03 14:15:00,2026-03-03 14:45:00,240233,240234,5062.015000,2629,True,2026-03-04 01:00:00,38,False,,5,5,1.000000,False
4511,bullish,5178.610000,5156.425000,2026-03-04 13:15:00,13.985000,2.858420,5191.073500,False,ny_overlap,2026,2026-03-04 12:30:00,5178.610000,5178.610000,5156.425000,5167.123500,240318,2026-03-04 12:45:00,2026-03-04 13:15:00,240319,240320,5196.400000,2630,True,2026-03-04 13:45:00,3,False,,5,1,0.200000,False
