breaker_id,source_ob_id,source_ob_direction,flipped_direction,zone_high,zone_low,ob_creation_time,break_candle_time,break_candle_index,break_close_price,frozen_atr,displacement_atr,separation_confirm_time,separation_confirm_index,retest_time,retest_index,expired,valid_retest,bars_ob_creation_to_break,bars_break_to_separation,bars_break_to_retest,session,year,segment_id
119,331,bullish,bearish,1323.572000,1322.870500,2016-09-28 10:30:00,2016-09-28 14:15:00,17555,1322.216000,0.910964,4.233975,2016-09-28 15:00:00,17558,2016-09-28 17:45:00,17569,False,True,15,3,14,ny_overlap,2016,192
120,333,bearish,bullish,1322.041000,1321.365500,2016-09-29 10:45:00,2016-09-29 17:15:00,17659,1322.710000,0.715750,3.270695,2016-09-29 17:30:00,17660,2016-09-29 19:00:00,17666,False,True,26,1,7,off_session,2016,193
121,335,bullish,bearish,1324.245000,1323.635000,2016-09-30 06:30:00,2016-09-30 12:30:00,17732,1322.526000,0.875571,2.038669,2016-09-30 14:30:00,17740,2016-09-30 14:45:00,17741,False,True,24,8,9,ny_overlap,2016,194
122,336,bullish,bearish,1324.070000,1322.376000,2016-09-30 13:00:00,2016-09-30 14:15:00,17739,1317.786000,1.443893,3.998912,2016-09-30 15:30:00,17744,,,True,False,5,5,,ny_overlap,2016,194
123,341,bullish,bearish,1273.887000,1272.569000,2016-10-05 12:30:00,2016-10-05 13:15:00,18011,1271.066000,1.334786,3.353347,2016-10-05 13:45:00,18013,2016-10-05 14:00:00,18014,False,True,3,2,3,ny_overlap,2016,197
124,343,bullish,bearish,1265.453000,1264.286000,2016-10-06 09:45:00,2016-10-06 12:45:00,18101,1260.134500,1.101750,2.341275,2016-10-06 13:00:00,18102,,,True,False,12,1,,ny_overlap,2016,198
125,345,bullish,bearish,1255.667000,1254.961000,2016-10-07 10:15:00,2016-10-07 15:15:00,18203,1253.575000,1.282679,2.002840,2016-10-07 15:30:00,18204,2016-10-07 20:00:00,18222,False,True,20,1,19,ny_overlap,2016,199
126,347,bullish,bearish,1263.845000,1262.345000,2016-10-10 06:30:00,2016-10-10 11:30:00,18280,1261.475000,1.045929,2.307997,2016-10-10 11:45:00,18281,2016-10-10 14:45:00,18293,False,True,20,1,13,london,2016,200
127,349,bullish,bearish,1258.221500,1257.290000,2016-10-11 06:30:00,2016-10-11 09:45:00,18365,1256.788500,0.856464,5.090697,2016-10-11 10:15:00,18367,2016-10-11 12:30:00,18376,False,True,13,2,11,london,2016,201
128,352,bearish,bullish,1255.120000,1253.987000,2016-10-12 12:00:00,2016-10-12 13:15:00,18471,1256.076500,0.838500,2.296363,2016-10-12 14:15:00,18475,2016-10-12 14:30:00,18476,False,True,5,4,5,ny_overlap,2016,202
129,353,bullish,bearish,1255.618500,1253.766500,2016-10-12 14:00:00,2016-10-12 15:00:00,18478,1252.838500,1.817393,2.716529,2016-10-12 15:15:00,18479,2016-10-12 16:15:00,18483,False,True,4,1,5,ny_overlap,2016,202
130,354,bearish,bullish,1259.589000,1257.876000,2016-10-13 12:30:00,2016-10-13 14:00:00,18566,1261.222000,1.276464,2.606418,2016-10-13 14:15:00,18567,2016-10-13 14:30:00,18568,False,True,6,1,2,ny_overlap,2016,203
131,355,bullish,bearish,1259.363500,1257.857000,2016-10-13 14:15:00,2016-10-13 16:45:00,18577,1256.560000,2.074393,2.132190,2016-10-13 17:00:00,18578,2016-10-13 18:00:00,18582,False,True,10,1,5,ny_overlap,2016,203
132,359,bullish,bearish,1261.285000,1259.940000,2016-10-18 12:45:00,2016-10-18 13:30:00,18840,1259.045000,1.286179,3.251104,2016-10-18 13:45:00,18841,2016-10-18 14:45:00,18845,False,True,3,1,5,ny_overlap,2016,206
133,360,bearish,bullish,1260.140500,1258.411000,2016-10-18 13:45:00,2016-10-18 15:15:00,18847,1261.734500,1.574857,2.333228,2016-10-18 15:30:00,18848,,,True,False,6,1,,ny_overlap,2016,206
134,363,bearish,bullish,1270.910000,1270.140000,2016-10-20 07:30:00,2016-10-20 12:15:00,19019,1271.443500,0.857607,3.373339,2016-10-20 13:45:00,19025,2016-10-20 14:15:00,19027,False,True,19,6,8,ny_overlap,2016,208
135,364,bullish,bearish,1272.560500,1269.163500,2016-10-20 13:45:00,2016-10-20 14:15:00,19027,1267.798500,1.499393,3.562108,2016-10-20 14:30:00,19028,,,True,False,2,1,,ny_overlap,2016,208
136,366,bearish,bullish,1263.870000,1263.215000,2016-10-21 07:30:00,2016-10-21 08:15:00,19095,1264.398500,0.911107,2.885500,2016-10-21 08:30:00,19096,2016-10-21 08:45:00,19097,False,True,3,1,2,london,2016,209
137,368,bearish,bullish,1265.030000,1264.330500,2016-10-24 12:00:00,2016-10-24 12:30:00,19204,1265.845500,1.085036,2.423423,2016-10-24 12:45:00,19205,2016-10-24 14:15:00,19211,False,True,2,1,7,ny_overlap,2016,210
138,369,bullish,bearish,1265.555000,1263.444500,2016-10-24 12:45:00,2016-10-24 15:15:00,19215,1261.526000,1.647429,4.802333,2016-10-24 15:30:00,19216,2016-10-24 15:45:00,19217,False,True,10,1,2,ny_overlap,2016,210
139,374,bearish,bullish,1271.830000,1271.100000,2016-10-28 06:15:00,2016-10-28 13:45:00,19577,1272.271500,0.744036,5.472184,2016-10-28 14:00:00,19578,2016-10-28 14:15:00,19579,False,True,30,1,2,ny_overlap,2016,214
140,383,bearish,bullish,1302.120000,1301.406000,2016-11-03 08:30:00,2016-11-03 19:45:00,19969,1303.496000,1.744036,4.070731,2016-11-03 20:00:00,19970,2016-11-03 21:00:00,19974,False,True,45,1,5,off_session,2016,218
141,386,bullish,bearish,1283.149500,1282.680000,2016-11-08 07:00:00,2016-11-08 12:15:00,20212,1281.327000,0.649429,2.904092,2016-11-08 12:30:00,20213,2016-11-08 15:15:00,20224,False,True,21,1,12,ny_overlap,2016,221
142,387,bullish,bearish,1284.139000,1283.590000,2016-11-08 11:45:00,2016-11-08 12:00:00,20211,1282.704500,0.737393,2.991621,2016-11-08 12:15:00,20212,2016-11-08 15:15:00,20224,False,True,1,1,13,ny_overlap,2016,221
143,388,bullish,bearish,1281.740000,1280.943500,2016-11-08 15:30:00,2016-11-08 16:30:00,20229,1278.439000,1.639393,3.053874,2016-11-08 16:45:00,20230,,,True,False,4,1,,ny_overlap,2016,221
144,391,bullish,bearish,1286.682000,1283.641500,2016-11-10 08:15:00,2016-11-10 10:15:00,20388,1282.470000,2.033607,2.571293,2016-11-10 10:30:00,20389,2016-11-10 13:15:00,20400,False,True,8,1,12,london,2016,223
145,395,bullish,bearish,1222.926500,1221.321500,2016-11-14 10:15:00,2016-11-14 14:15:00,20588,1218.674500,3.479393,2.066021,2016-11-14 14:30:00,20589,2016-11-14 17:30:00,20601,False,True,16,1,13,ny_overlap,2016,225
146,399,bearish,bullish,1226.776000,1225.025000,2016-11-15 14:00:00,2016-11-15 15:15:00,20684,1229.377000,2.543643,2.355283,2016-11-15 21:15:00,20708,,,True,False,5,24,,ny_overlap,2016,226
147,400,bearish,bullish,1228.600000,1227.505500,2016-11-16 10:45:00,2016-11-16 14:30:00,20773,1229.912000,1.760286,2.195950,,,,,True,False,15,,,ny_overlap,2016,227
148,402,bullish,bearish,1226.530000,1225.391500,2016-11-17 08:00:00,2016-11-17 13:45:00,20862,1224.348500,1.200964,2.711571,2016-11-17 14:00:00,20863,2016-11-17 14:15:00,20864,False,True,23,1,2,ny_overlap,2016,228
149,405,bearish,bullish,1210.028500,1208.461000,2016-11-18 07:45:00,2016-11-18 12:00:00,20948,1212.461500,1.563393,4.455374,2016-11-18 12:15:00,20949,2016-11-18 12:45:00,20951,False,True,17,1,3,ny_overlap,2016,229
150,407,bullish,bearish,1212.950500,1212.171000,2016-11-21 07:30:00,2016-11-21 16:45:00,21059,1211.621500,1.041679,2.543011,2016-11-21 17:00:00,21060,2016-11-21 17:15:00,21061,False,True,37,1,2,ny_overlap,2016,230
151,408,bullish,bearish,1215.278500,1214.450000,2016-11-21 12:15:00,2016-11-21 13:30:00,21046,1213.650000,1.284857,2.495608,2016-11-21 14:30:00,21050,2016-11-21 14:45:00,21051,False,True,5,4,5,ny_overlap,2016,230
152,413,bearish,bullish,1188.063500,1186.040000,2016-11-24 07:45:00,2016-11-24 10:00:00,21309,1189.820000,1.356857,3.960255,,,,,True,False,9,,,london,2016,233
153,415,bullish,bearish,1194.260000,1193.200000,2016-11-28 08:45:00,2016-11-28 09:45:00,21464,1192.120000,1.772714,2.307196,2016-11-28 10:15:00,21466,2016-11-28 20:15:00,21506,False,True,4,2,42,london,2016,235
154,420,bearish,bullish,1171.973500,1170.280000,2016-12-01 14:30:00,2016-12-01 19:15:00,21781,1173.003000,1.900214,3.614329,2016-12-01 19:30:00,21782,2016-12-01 20:00:00,21784,False,True,19,1,3,off_session,2016,238
155,424,bearish,bullish,1167.918500,1165.965000,2016-12-05 15:15:00,2016-12-05 17:45:00,21960,1169.533000,2.420821,4.060605,2016-12-05 18:00:00,21961,,,True,False,10,1,,off_session,2016,240
156,426,bullish,bearish,1171.388000,1169.688500,2016-12-06 13:00:00,2016-12-06 17:15:00,22051,1167.819000,1.224250,4.218910,2016-12-06 17:30:00,22052,2016-12-06 21:15:00,22067,False,True,17,1,16,off_session,2016,241
157,427,bearish,bullish,1172.878500,1171.092000,2016-12-06 14:30:00,2016-12-06 14:45:00,22041,1175.237000,1.570143,2.075289,,,,,True,False,1,,,ny_overlap,2016,241
158,432,bearish,bullish,1157.603000,1156.896000,2016-12-12 08:15:00,2016-12-12 13:30:00,22405,1159.150000,1.185357,2.435553,2016-12-12 13:45:00,22406,2016-12-12 15:15:00,22412,False,True,21,1,7,ny_overlap,2016,245
159,435,bullish,bearish,1160.757000,1160.126500,2016-12-14 06:30:00,2016-12-14 19:15:00,22613,1152.041500,0.713536,2.709745,2016-12-14 19:30:00,22614,,,True,False,51,1,,off_session,2016,247
160,436,bearish,bullish,1162.694000,1161.856000,2016-12-14 13:15:00,2016-12-14 14:15:00,22593,1164.540000,1.053179,2.190986,2016-12-14 14:30:00,22594,2016-12-14 15:00:00,22596,False,True,4,1,3,ny_overlap,2016,247
161,437,bullish,bearish,1160.977500,1159.256500,2016-12-14 14:15:00,2016-12-14 19:15:00,22613,1152.041500,1.513214,3.983904,2016-12-14 19:30:00,22614,,,True,False,20,1,,off_session,2016,247
162,439,bullish,bearish,1133.485000,1132.285000,2016-12-16 10:00:00,2016-12-16 14:45:00,22779,1131.331000,1.439179,2.773805,2016-12-16 15:00:00,22780,2016-12-16 15:15:00,22781,False,True,19,1,2,ny_overlap,2016,249
163,440,bearish,bullish,1134.915000,1133.596000,2016-12-16 14:45:00,2016-12-16 16:30:00,22786,1139.445500,1.216929,3.113576,2016-12-16 16:45:00,22787,2016-12-16 18:15:00,22793,False,True,7,1,7,ny_overlap,2016,249
164,445,bearish,bullish,1130.793500,1130.191500,2016-12-22 14:00:00,2016-12-22 14:45:00,23148,1132.137000,1.018607,2.835735,2016-12-22 15:00:00,23149,2016-12-22 16:45:00,23156,False,True,3,1,8,ny_overlap,2016,253
165,446,bullish,bearish,1130.851000,1129.566000,2016-12-22 15:00:00,2016-12-22 19:00:00,23165,1128.685000,1.371464,3.119658,2016-12-22 19:15:00,23166,,,True,False,16,1,,off_session,2016,253
166,447,bearish,bullish,1131.980500,1131.498500,2016-12-23 11:00:00,2016-12-23 15:00:00,23241,1133.235000,0.534500,2.752105,2016-12-23 15:15:00,23242,2016-12-23 19:15:00,23258,False,True,16,1,17,ny_overlap,2016,254
167,449,bullish,bearish,1138.118500,1137.361500,2016-12-27 06:30:00,2016-12-27 16:15:00,23338,1136.664500,0.831679,3.766479,2016-12-27 17:00:00,23341,2016-12-27 18:00:00,23345,False,True,39,3,7,ny_overlap,2016,255
168,450,bearish,bullish,1139.359500,1138.700000,2016-12-28 14:45:00,2016-12-28 18:30:00,23439,1140.077000,1.109643,2.489540,2016-12-28 18:45:00,23440,,,True,False,15,1,,off_session,2016,256
169,451,bearish,bullish,1149.924500,1149.150000,2016-12-29 09:15:00,2016-12-29 16:30:00,23524,1158.463500,1.057143,3.244122,2016-12-29 16:45:00,23525,,,True,False,29,1,,ny_overlap,2016,257
170,455,bullish,bearish,1157.275500,1156.804500,2017-01-03 06:45:00,2017-01-03 07:15:00,23672,1156.146500,0.707393,2.873227,2017-01-03 07:30:00,23673,2017-01-03 16:15:00,23708,False,True,2,1,36,london,2017,259
171,460,bullish,bearish,1177.199500,1175.905000,2017-01-06 13:45:00,2017-01-06 14:00:00,23977,1173.748500,1.664750,4.306953,2017-01-06 14:15:00,23978,2017-01-06 14:45:00,23980,False,True,1,1,3,ny_overlap,2017,262
172,464,bearish,bullish,1185.509000,1184.690000,2017-01-10 13:00:00,2017-01-10 14:45:00,24164,1189.214500,1.296464,3.150106,2017-01-10 15:00:00,24165,2017-01-10 17:15:00,24174,False,True,7,1,10,ny_overlap,2017,264
173,466,bullish,bearish,1189.735000,1188.871000,2017-01-11 07:00:00,2017-01-11 08:15:00,24231,1188.036000,0.924286,2.141113,2017-01-11 10:00:00,24238,2017-01-11 10:15:00,24239,False,True,5,7,8,london,2017,265
174,467,bearish,bullish,1188.403500,1187.140500,2017-01-11 14:30:00,2017-01-11 18:15:00,24271,1194.458500,1.530464,2.604112,2017-01-11 18:30:00,24272,,,True,False,15,1,,off_session,2017,265
175,469,bullish,bearish,1197.614000,1196.844500,2017-01-12 06:15:00,2017-01-12 20:15:00,24372,1196.260000,1.046714,2.180156,2017-01-12 20:30:00,24373,,,True,False,56,1,,off_session,2017,266
176,471,bullish,bearish,1204.065000,1203.464500,2017-01-16 06:15:00,2017-01-16 08:15:00,24508,1202.005000,0.964607,2.006516,2017-01-16 09:15:00,24512,2017-01-16 10:15:00,24516,False,True,8,4,8,london,2017,268
177,472,bearish,bullish,1215.065000,1214.550000,2017-01-18 05:30:00,2017-01-18 15:30:00,24705,1215.580000,0.857964,3.012946,,,,,True,False,40,,,ny_overlap,2017,270
178,473,bullish,bearish,1214.290000,1213.160500,2017-01-18 14:45:00,2017-01-18 18:15:00,24716,1212.168000,1.403571,2.150585,2017-01-18 18:30:00,24717,,,True,False,14,1,,off_session,2017,270
179,475,bullish,bearish,1200.334000,1199.391500,2017-01-19 09:15:00,2017-01-19 15:00:00,24796,1196.544000,1.357821,3.592520,2017-01-19 15:15:00,24797,2017-01-19 15:30:00,24798,False,True,23,1,2,ny_overlap,2017,271
180,476,bullish,bearish,1204.093500,1202.984000,2017-01-19 13:30:00,2017-01-19 13:45:00,24791,1200.900000,1.186071,2.474977,2017-01-19 14:15:00,24793,2017-01-19 16:15:00,24801,False,True,1,2,10,ny_overlap,2017,271
181,477,bearish,bullish,1200.784000,1198.915500,2017-01-19 15:00:00,2017-01-19 19:15:00,24813,1202.624500,2.055714,2.266609,2017-01-19 19:30:00,24814,,,True,False,17,1,,off_session,2017,271
182,479,bullish,bearish,1208.013500,1207.294000,2017-01-20 07:15:00,2017-01-20 07:45:00,24860,1206.465500,0.805393,2.062348,2017-01-20 08:00:00,24861,2017-01-20 17:15:00,24898,False,True,2,1,38,london,2017,272
183,481,bearish,bullish,1213.460000,1211.120000,2017-01-23 14:45:00,2017-01-23 15:30:00,24983,1215.230000,1.775893,2.286174,2017-01-23 15:45:00,24984,,,True,False,3,1,,ny_overlap,2017,273
184,484,bullish,bearish,1204.629500,1203.875000,2017-01-25 12:15:00,2017-01-25 13:45:00,25161,1203.198000,1.227607,2.195735,2017-01-25 14:00:00,25162,,,True,False,6,1,,ny_overlap,2017,275
185,491,bullish,bearish,1221.470000,1219.612000,2017-02-02 13:30:00,2017-02-02 16:00:00,25725,1217.014500,1.945036,2.378620,2017-02-02 16:15:00,25726,,,True,False,10,1,,ny_overlap,2017,281
186,492,bearish,bullish,1213.680500,1213.190000,2017-02-03 12:00:00,2017-02-03 13:45:00,25808,1215.415500,0.732357,2.847654,2017-02-03 14:00:00,25809,,,True,False,7,1,,ny_overlap,2017,282
187,496,bearish,bullish,1234.190000,1232.910000,2017-02-07 08:00:00,2017-02-07 16:00:00,26002,1234.808500,0.984179,3.871249,2017-02-07 17:45:00,26009,2017-02-07 18:45:00,26013,False,True,32,7,11,ny_overlap,2017,284
188,500,bullish,bearish,1242.334000,1241.222000,2017-02-09 09:00:00,2017-02-09 11:30:00,26169,1238.543500,1.099643,2.080676,2017-02-09 11:45:00,26170,2017-02-09 14:30:00,26181,False,True,10,1,12,london,2017,286
189,502,bullish,bearish,1240.760000,1239.441000,2017-02-09 15:00:00,2017-02-09 15:15:00,26184,1236.540000,2.027786,2.526154,2017-02-09 15:30:00,26185,,,True,False,1,1,,ny_overlap,2017,286
190,506,bullish,bearish,1229.744500,1229.090000,2017-02-14 12:45:00,2017-02-14 15:15:00,26461,1227.466500,1.263143,2.200068,2017-02-14 15:30:00,26462,2017-02-14 19:30:00,26478,False,True,10,1,17,ny_overlap,2017,289
191,508,bearish,bullish,1227.168000,1226.383500,2017-02-15 13:45:00,2017-02-15 16:30:00,26559,1228.991000,1.422750,7.356879,2017-02-15 16:45:00,26560,,,True,False,11,1,,ny_overlap,2017,290
192,513,bearish,bullish,1238.345000,1237.826000,2017-02-17 08:00:00,2017-02-17 09:15:00,26714,1238.993500,0.616143,2.407721,2017-02-17 09:30:00,26715,2017-02-17 16:15:00,26742,False,True,5,1,28,london,2017,292
193,515,bearish,bullish,1234.400000,1233.949500,2017-02-20 06:30:00,2017-02-20 07:30:00,26799,1234.819500,0.627179,2.493708,2017-02-20 07:45:00,26800,,,True,False,4,1,,london,2017,293
194,517,bearish,bullish,1234.698500,1233.421500,2017-02-21 09:00:00,2017-02-21 16:30:00,26910,1236.250000,0.892643,2.820277,2017-02-21 16:45:00,26911,,,True,False,30,1,,ny_overlap,2017,294
195,518,bearish,bullish,1231.300000,1229.630000,2017-02-21 14:00:00,2017-02-21 15:00:00,26904,1233.271500,1.066929,3.642699,2017-02-21 15:15:00,26905,,,True,False,4,1,,ny_overlap,2017,294
196,520,bullish,bearish,1235.160000,1234.061500,2017-02-22 09:30:00,2017-02-22 16:15:00,27002,1233.526000,0.971857,4.042261,2017-02-22 16:45:00,27004,2017-02-22 17:45:00,27008,False,True,27,2,6,ny_overlap,2017,295
197,521,bearish,bullish,1237.125500,1235.806000,2017-02-22 15:45:00,2017-02-22 20:45:00,27020,1238.445000,1.913250,3.034366,2017-02-22 21:00:00,27021,,,True,False,20,1,,off_session,2017,295
198,523,bullish,bearish,1256.300000,1253.859500,2017-02-27 14:00:00,2017-02-27 20:45:00,27298,1251.900500,1.017893,3.113294,2017-02-27 21:00:00,27299,,,True,False,27,1,,off_session,2017,298
199,525,bullish,bearish,1252.460000,1251.878500,2017-02-28 11:15:00,2017-02-28 18:45:00,27383,1250.820000,1.307714,2.266932,2017-02-28 19:00:00,27384,2017-02-28 19:30:00,27386,False,True,30,1,3,off_session,2017,299
200,527,bearish,bullish,1246.060000,1244.981000,2017-03-01 12:15:00,2017-03-01 18:00:00,27473,1247.030000,1.324286,4.166019,2017-03-01 18:15:00,27474,2017-03-01 19:45:00,27480,False,True,23,1,7,off_session,2017,300
201,530,bearish,bullish,1234.330000,1233.690000,2017-03-03 06:00:00,2017-03-03 19:30:00,27665,1235.245000,0.863929,4.605705,2017-03-03 19:45:00,27666,2017-03-03 20:00:00,27667,False,True,54,1,2,off_session,2017,302
202,531,bearish,bullish,1231.870500,1229.206000,2017-03-03 15:15:00,2017-03-03 19:30:00,27665,1235.245000,1.518286,4.292012,2017-03-03 19:45:00,27666,,,True,False,17,1,,off_session,2017,302
203,537,bearish,bullish,1206.455000,1205.004000,2017-03-09 09:00:00,2017-03-09 12:45:00,28009,1207.681500,1.159286,2.711583,2017-03-09 13:00:00,28010,2017-03-09 13:45:00,28013,False,True,15,1,4,ny_overlap,2017,306
204,540,bullish,bearish,1203.774500,1203.127000,2017-03-14 11:30:00,2017-03-14 13:15:00,28285,1202.415000,0.868250,2.810251,2017-03-14 13:30:00,28286,2017-03-14 13:45:00,28287,False,True,7,1,2,ny_overlap,2017,310
205,543,bullish,bearish,1225.240000,1224.725500,2017-03-16 05:45:00,2017-03-16 10:00:00,28456,1224.200000,0.783607,2.877079,2017-03-16 11:15:00,28461,2017-03-16 11:30:00,28462,False,True,17,5,6,london,2017,312
206,545,bullish,bearish,1226.620000,1226.326000,2017-03-17 06:15:00,2017-03-17 08:00:00,28540,1225.795000,0.427321,3.169745,,,,,True,False,7,,,london,2017,313
207,550,bearish,bullish,1244.130500,1243.885000,2017-03-24 06:00:00,2017-03-24 07:45:00,28999,1244.473500,0.545500,3.832264,2017-03-24 10:15:00,29009,2017-03-24 10:45:00,29011,False,True,7,10,12,london,2017,318
208,552,bullish,bearish,1257.565500,1256.981500,2017-03-27 06:30:00,2017-03-27 14:15:00,29117,1254.108000,0.558929,3.075527,2017-03-27 14:30:00,29118,,,True,False,31,1,,ny_overlap,2017,319
209,553,bullish,bearish,1258.963000,1258.186000,2017-03-27 13:15:00,2017-03-27 14:15:00,29117,1254.108000,0.828036,3.093466,2017-03-27 14:30:00,29118,,,True,False,4,1,,ny_overlap,2017,319
210,555,bullish,bearish,1253.430000,1252.881500,2017-03-28 11:15:00,2017-03-28 18:00:00,29224,1251.614500,0.644714,2.846222,2017-03-28 18:15:00,29225,,,True,False,27,1,,off_session,2017,320
211,561,bearish,bullish,1248.761500,1248.266500,2017-04-03 05:30:00,2017-04-03 14:15:00,29577,1250.845000,0.543714,2.556490,2017-04-03 14:30:00,29578,,,True,False,35,1,,ny_overlap,2017,324
212,563,bullish,bearish,1258.925500,1257.212000,2017-04-04 12:00:00,2017-04-04 13:30:00,29666,1256.165000,0.881179,3.986706,2017-04-04 13:45:00,29667,2017-04-04 14:00:00,29668,False,True,6,1,2,ny_overlap,2017,325
213,565,bullish,bearish,1254.835500,1254.085000,2017-04-05 07:00:00,2017-04-05 09:30:00,29742,1252.756500,0.499357,3.461450,2017-04-05 09:45:00,29743,2017-04-05 19:15:00,29781,False,True,10,1,39,london,2017,326
214,569,bullish,bearish,1265.325000,1262.870000,2017-04-07 12:45:00,2017-04-07 17:00:00,29956,1260.545500,1.477786,5.495384,2017-04-07 17:15:00,29957,,,True,False,17,1,,off_session,2017,328
215,572,bearish,bullish,1254.310000,1253.256000,2017-04-10 11:15:00,2017-04-10 16:15:00,30045,1256.491500,0.788714,3.929179,2017-04-10 16:30:00,30046,2017-04-10 16:45:00,30047,False,True,20,1,2,ny_overlap,2017,329
216,576,bearish,bullish,1276.225500,1275.131500,2017-04-12 13:30:00,2017-04-12 19:15:00,30241,1277.058500,1.333679,3.113569,2017-04-12 19:30:00,30242,,,True,False,23,1,,off_session,2017,331
217,578,bullish,bearish,1287.111000,1286.540000,2017-04-13 10:15:00,2017-04-13 11:45:00,30303,1285.948000,0.917679,2.076435,2017-04-13 14:00:00,30312,2017-04-13 16:45:00,30323,False,True,6,9,20,london,2017,332
218,580,bearish,bullish,1290.270000,1289.750000,2017-04-17 12:00:00,2017-04-17 14:45:00,30407,1291.906500,0.811286,4.832453,2017-04-17 15:00:00,30408,2017-04-17 15:30:00,30410,False,True,11,1,3,ny_overlap,2017,333
219,581,bullish,bearish,1289.393500,1288.226000,2017-04-17 14:45:00,2017-04-17 18:45:00,30423,1285.826000,1.574393,2.337727,2017-04-17 19:00:00,30424,,,True,False,16,1,,off_session,2017,333
220,583,bullish,bearish,1284.828500,1284.141000,2017-04-18 09:30:00,2017-04-18 13:45:00,30495,1283.621500,0.857143,2.983750,2017-04-18 14:00:00,30496,2017-04-18 14:30:00,30498,False,True,17,1,3,ny_overlap,2017,334
221,584,bearish,bullish,1286.364000,1284.840500,2017-04-18 14:00:00,2017-04-18 15:00:00,30500,1288.119000,1.788571,4.120887,2017-04-18 15:15:00,30501,,,True,False,4,1,,ny_overlap,2017,334
222,587,bearish,bullish,1279.578000,1278.973000,2017-04-20 05:30:00,2017-04-20 07:00:00,30652,1280.643000,0.640500,3.336456,2017-04-20 07:15:00,30653,2017-04-20 07:45:00,30655,False,True,6,1,3,london,2017,336
223,588,bullish,bearish,1279.670000,1278.655500,2017-04-20 07:00:00,2017-04-20 08:15:00,30657,1278.050500,0.869321,3.195596,,,,,True,False,5,,,london,2017,336
224,589,bearish,bullish,1280.896500,1279.129500,2017-04-20 13:15:00,2017-04-20 14:00:00,30680,1282.035000,1.358679,3.079095,2017-04-20 15:00:00,30684,2017-04-20 16:00:00,30688,False,True,3,4,8,ny_overlap,2017,336
