symbol,strategy,rr,gate,year,month,n,net_r,random_net_r
XAUUSD,dedup_hybrid,2.0,none,2020,6,42,-8.639490,-30.897204
XAUUSD,dedup_hybrid,2.0,none,2020,7,39,11.337437,-29.859829
XAUUSD,dedup_hybrid,2.0,none,2020,8,33,18.352868,0.629815
XAUUSD,dedup_hybrid,2.0,none,2020,9,33,-0.624461,-16.803997
XAUUSD,dedup_hybrid,2.0,none,2020,10,33,3.065582,-29.665090
XAUUSD,dedup_hybrid,2.0,none,2020,11,31,17.855450,-23.132865
XAUUSD,dedup_hybrid,2.0,none,2020,12,35,-10.522961,-22.832833
XAUUSD,dedup_hybrid,2.0,none,2021,1,31,14.353360,-15.107378
XAUUSD,dedup_hybrid,2.0,none,2021,2,28,17.999755,-8.328312
XAUUSD,dedup_hybrid,2.0,none,2021,3,38,28.934936,-33.138375
XAUUSD,dedup_hybrid,2.0,none,2021,4,35,-4.014309,-31.795085
XAUUSD,dedup_hybrid,2.0,none,2021,5,33,18.167787,-23.056401
XAUUSD,dedup_hybrid,2.0,none,2021,6,31,-17.476872,-19.272705
XAUUSD,dedup_hybrid,2.0,none,2021,7,35,1.627527,-35.759524
XAUUSD,dedup_hybrid,2.0,none,2021,8,31,4.954612,2.994642
XAUUSD,dedup_hybrid,2.0,none,2021,9,22,-2.360317,-12.181674
XAUUSD,dedup_hybrid,2.0,none,2021,10,25,2.671013,-6.676739
XAUUSD,dedup_hybrid,2.0,none,2021,11,37,15.303100,-24.601421
XAUUSD,dedup_hybrid,2.0,none,2021,12,41,-4.951191,-12.501266
XAUUSD,dedup_hybrid,2.0,none,2022,1,32,7.733640,-31.273933
XAUUSD,dedup_hybrid,2.0,none,2022,2,29,19.464274,-4.223038
XAUUSD,dedup_hybrid,2.0,none,2022,3,37,23.806161,6.443473
XAUUSD,dedup_hybrid,2.0,none,2022,4,34,17.405494,-11.171820
XAUUSD,dedup_hybrid,2.0,none,2022,5,32,3.032904,-32.711365
XAUUSD,dedup_hybrid,2.0,none,2022,6,39,14.660890,-36.504497
XAUUSD,dedup_hybrid,2.0,none,2022,7,33,14.427118,-17.623412
XAUUSD,dedup_hybrid,2.0,none,2022,8,35,10.149495,-7.968564
XAUUSD,dedup_hybrid,2.0,none,2022,9,30,17.787658,-7.450391
XAUUSD,dedup_hybrid,2.0,none,2022,10,28,7.525038,-10.516755
XAUUSD,dedup_hybrid,2.0,none,2022,11,33,-4.365263,-8.860316
XAUUSD,dedup_hybrid,2.0,none,2022,12,33,2.076976,-15.202172
XAUUSD,dedup_hybrid,2.0,none,2023,1,27,10.524777,-6.855252
XAUUSD,dedup_hybrid,2.0,none,2023,2,34,8.946188,-40.586162
XAUUSD,dedup_hybrid,2.0,none,2023,3,35,11.177475,-29.820707
XAUUSD,dedup_hybrid,2.0,none,2023,4,22,21.396528,-10.459915
XAUUSD,dedup_hybrid,2.0,none,2023,5,32,-8.239964,-30.425700
XAUUSD,dedup_hybrid,2.0,none,2023,6,28,-8.616815,-29.145765
XAUUSD,dedup_hybrid,2.0,none,2023,7,27,14.794205,-33.952948
XAUUSD,dedup_hybrid,2.0,none,2023,8,36,3.661397,-22.353843
XAUUSD,dedup_hybrid,2.0,none,2023,9,26,7.119625,-5.610374
XAUUSD,dedup_hybrid,2.0,none,2023,10,36,11.310501,-25.560595
XAUUSD,dedup_hybrid,2.0,none,2023,11,29,11.552624,-24.285043
XAUUSD,dedup_hybrid,2.0,none,2023,12,36,7.131300,-27.650023
XAUUSD,dedup_hybrid,2.0,none,2024,1,38,-8.278699,-38.645406
XAUUSD,dedup_hybrid,2.0,none,2024,2,26,5.462590,-11.215189
XAUUSD,dedup_hybrid,2.0,none,2024,3,28,28.568372,-19.468879
XAUUSD,dedup_hybrid,2.0,none,2024,4,37,23.636322,-27.713013
XAUUSD,dedup_hybrid,2.0,none,2024,5,26,13.891226,-2.735577
XAUUSD,dedup_hybrid,2.0,none,2024,6,24,1.998036,-3.944999
XAUUSD,dedup_hybrid,2.0,none,2024,7,38,0.253975,-9.761418
XAUUSD,dedup_hybrid,2.0,none,2024,8,38,22.326284,-4.017985
XAUUSD,dedup_hybrid,2.0,none,2024,9,26,13.569845,-0.854483
XAUUSD,dedup_hybrid,2.0,none,2024,10,31,-3.306037,-23.394795
XAUUSD,dedup_hybrid,2.0,none,2024,11,28,13.340673,-11.784806
XAUUSD,dedup_hybrid,2.0,none,2024,12,30,1.123125,-3.320597
XAUUSD,dedup_hybrid,2.0,none,2025,1,35,-2.214739,-24.570143
XAUUSD,dedup_hybrid,2.0,none,2025,2,25,6.192110,-7.061351
XAUUSD,dedup_hybrid,2.0,none,2025,3,30,16.238412,-7.211364
XAUUSD,dedup_hybrid,2.0,none,2025,4,31,-3.120525,-6.843600
XAUUSD,dedup_hybrid,2.0,none,2025,5,30,23.128208,-5.492089
XAUUSD,dedup_hybrid,2.0,none,2025,6,29,14.432155,-28.189900
XAUUSD,dedup_hybrid,2.0,none,2025,7,30,2.021185,-11.783152
XAUUSD,dedup_hybrid,2.0,none,2025,8,30,-4.055109,-22.337745
XAUUSD,dedup_hybrid,2.0,none,2025,9,24,18.419780,-5.314183
XAUUSD,dedup_hybrid,2.0,none,2025,10,31,29.354585,-6.017497
XAUUSD,dedup_hybrid,2.0,none,2025,11,33,-0.442225,-26.707618
XAUUSD,dedup_hybrid,2.0,none,2025,12,32,3.112672,4.058100
XAUUSD,dedup_hybrid,2.0,none,2026,1,22,-1.927643,0.066377
XAUUSD,dedup_hybrid,2.0,none,2026,2,35,-4.674024,2.146258
XAUUSD,dedup_hybrid,2.0,none,2026,3,35,21.483173,-30.322029
XAUUSD,dedup_hybrid,2.0,none,2026,4,39,11.798415,-8.356311
XAUUSD,dedup_hybrid,2.0,none,2026,5,30,1.522336,-18.940488
XAUUSD,dedup_hybrid,2.0,none,2026,6,18,5.663410,4.193961
XAUUSD,intersection,1.5,none,2016,1,3,4.010848,4.010848
XAUUSD,intersection,1.5,none,2016,2,8,10.519718,-2.581472
XAUUSD,intersection,1.5,none,2016,3,9,10.963782,-2.167084
XAUUSD,intersection,1.5,none,2016,4,10,13.306870,-7.376948
XAUUSD,intersection,1.5,none,2016,5,8,9.472398,-18.084687
XAUUSD,intersection,1.5,none,2016,6,10,3.525906,-4.924799
XAUUSD,intersection,1.5,none,2016,7,7,0.562039,-1.614335
XAUUSD,intersection,1.5,none,2016,8,9,5.490201,-3.963752
XAUUSD,intersection,1.5,none,2016,9,6,1.386906,-4.029853
XAUUSD,intersection,1.5,none,2016,10,3,3.732949,-1.001169
XAUUSD,intersection,1.5,none,2016,11,9,3.698302,-8.979928
XAUUSD,intersection,1.5,none,2016,12,6,5.187773,-1.768774
XAUUSD,intersection,1.5,none,2017,1,6,2.465277,-1.123406
XAUUSD,intersection,1.5,none,2017,2,8,7.053662,-7.292063
XAUUSD,intersection,1.5,none,2017,3,5,5.860499,2.242940
XAUUSD,intersection,1.5,none,2017,4,4,4.566034,-6.284883
XAUUSD,intersection,1.5,none,2017,5,5,3.054466,-3.905109
XAUUSD,intersection,1.5,none,2017,6,4,0.806357,-7.763655
XAUUSD,intersection,1.5,none,2017,7,1,1.188491,1.188491
XAUUSD,intersection,1.5,none,2017,8,3,3.706162,-2.562034
XAUUSD,intersection,1.5,none,2017,9,5,-3.209638,-4.450704
XAUUSD,intersection,1.5,none,2017,10,9,8.081776,-11.203793
XAUUSD,intersection,1.5,none,2017,11,5,6.023412,-3.586711
XAUUSD,intersection,1.5,none,2017,12,7,7.393993,7.393993
XAUUSD,intersection,1.5,none,2018,1,7,9.057748,6.219847
XAUUSD,intersection,1.5,none,2018,2,6,7.580121,-0.954690
XAUUSD,intersection,1.5,none,2018,3,4,1.646509,-14.054528
XAUUSD,intersection,1.5,none,2018,4,3,0.850309,-2.611850
XAUUSD,intersection,1.5,none,2018,5,4,-0.586830,-1.153973
XAUUSD,intersection,1.5,none,2018,6,9,5.291695,-4.135396
XAUUSD,intersection,1.5,none,2018,7,3,3.811886,-1.722717
XAUUSD,intersection,1.5,none,2018,8,2,2.451239,-5.301185
XAUUSD,intersection,1.5,none,2018,9,4,1.361371,-5.081863
XAUUSD,intersection,1.5,none,2018,10,6,4.298181,-9.159614
XAUUSD,intersection,1.5,none,2018,11,3,0.804306,0.804306
XAUUSD,intersection,1.5,none,2018,12,2,-0.143725,-0.143725
XAUUSD,intersection,1.5,none,2019,1,3,2.475010,-0.921670
XAUUSD,intersection,1.5,none,2019,2,5,5.971576,-2.400946
XAUUSD,intersection,1.5,none,2019,3,4,4.750336,-7.934598
XAUUSD,intersection,1.5,none,2019,4,6,-0.333082,2.563882
XAUUSD,intersection,1.5,none,2019,5,6,0.253501,-16.898290
XAUUSD,intersection,1.5,none,2019,6,7,6.453835,-1.022301
XAUUSD,intersection,1.5,none,2019,7,7,1.729853,0.492959
XAUUSD,intersection,1.5,none,2019,8,8,6.474837,-11.148946
XAUUSD,intersection,1.5,none,2019,9,10,9.604539,-20.079501
XAUUSD,intersection,1.5,none,2019,10,7,8.668833,-1.765448
XAUUSD,intersection,1.5,none,2019,11,6,7.281365,-5.870663
XAUUSD,intersection,1.5,none,2019,12,3,-2.707687,-8.583712
XAUUSD,intersection,1.5,none,2020,1,3,3.953784,-3.575401
XAUUSD,intersection,1.5,none,2020,2,5,3.593045,0.067118
XAUUSD,intersection,1.5,none,2020,3,9,8.268319,-11.409890
XAUUSD,intersection,1.5,none,2020,4,9,12.545649,-4.478458
XAUUSD,intersection,1.5,none,2020,5,6,8.295122,-3.687954
XAUUSD,intersection,1.5,none,2020,6,4,5.541599,-2.504874
XAUUSD,intersection,1.5,none,2020,7,4,2.778125,-2.955606
XAUUSD,intersection,1.5,none,2020,8,10,14.224528,-11.587186
XAUUSD,intersection,1.5,none,2020,9,8,8.725838,2.346221
XAUUSD,intersection,1.5,none,2020,10,6,-0.159164,-3.469858
XAUUSD,intersection,1.5,none,2020,11,7,6.915743,-7.831839
XAUUSD,intersection,1.5,none,2020,12,5,1.590228,-10.215639
XAUUSD,intersection,1.5,none,2021,1,6,5.581134,-11.871466
XAUUSD,intersection,1.5,none,2021,2,3,2.601565,1.345136
XAUUSD,intersection,1.5,none,2021,3,3,1.322193,-2.673154
XAUUSD,intersection,1.5,none,2021,4,3,1.481106,-1.606898
XAUUSD,intersection,1.5,none,2021,5,2,2.700435,2.700435
XAUUSD,intersection,1.5,none,2021,6,5,3.875068,-0.550459
XAUUSD,intersection,1.5,none,2021,7,3,4.056374,-2.102256
XAUUSD,intersection,1.5,none,2021,8,4,0.123573,-5.221415
XAUUSD,intersection,1.5,none,2021,9,5,6.686180,-5.291079
XAUUSD,intersection,1.5,none,2021,10,2,2.615427,2.615427
XAUUSD,intersection,1.5,none,2021,11,5,1.957386,3.249645
XAUUSD,intersection,1.5,none,2021,12,3,1.453314,-1.545553
XAUUSD,intersection,1.5,none,2022,1,11,8.781325,-7.636901
XAUUSD,intersection,1.5,none,2022,2,6,4.883752,-0.832747
XAUUSD,intersection,1.5,none,2022,3,4,5.630500,-0.925648
XAUUSD,intersection,1.5,none,2022,4,5,1.339558,-2.240795
XAUUSD,intersection,1.5,none,2022,5,6,5.766259,-5.882755
XAUUSD,intersection,1.5,none,2022,6,6,5.915802,-6.270196
XAUUSD,intersection,1.5,none,2022,7,5,3.813455,0.990134
XAUUSD,intersection,1.5,none,2022,8,5,6.695709,2.748016
XAUUSD,intersection,1.5,none,2022,9,7,7.948406,-5.507484
XAUUSD,intersection,1.5,none,2022,10,2,2.776763,-0.432841
XAUUSD,intersection,1.5,none,2022,11,4,0.945968,-1.607046
XAUUSD,intersection,1.5,none,2022,12,4,0.300668,-4.895455
XAUUSD,intersection,1.5,none,2023,1,2,2.703632,-3.977970
XAUUSD,intersection,1.5,none,2023,2,8,2.860311,-1.212300
XAUUSD,intersection,1.5,none,2023,3,5,3.213205,-3.738343
XAUUSD,intersection,1.5,none,2023,4,3,4.180145,-4.610907
XAUUSD,intersection,1.5,none,2023,5,3,3.734091,-7.534030
XAUUSD,intersection,1.5,none,2023,6,8,2.454656,-7.284581
XAUUSD,intersection,1.5,none,2023,7,2,2.673103,-0.323826
XAUUSD,intersection,1.5,none,2023,8,4,2.740199,-1.160182
XAUUSD,intersection,1.5,none,2023,9,1,-1.237884,-1.237884
XAUUSD,intersection,1.5,none,2023,10,3,1.209218,1.209218
XAUUSD,intersection,1.5,none,2023,11,8,3.012346,-2.619722
XAUUSD,intersection,1.5,none,2023,12,7,9.514437,-5.547135
XAUUSD,intersection,1.5,none,2024,1,6,6.636812,-5.976102
XAUUSD,intersection,1.5,none,2024,2,8,2.140618,-19.434545
XAUUSD,intersection,1.5,none,2024,3,6,8.268568,-1.107006
XAUUSD,intersection,1.5,none,2024,4,4,2.989618,-6.714164
XAUUSD,intersection,1.5,none,2024,5,8,11.295592,5.846964
XAUUSD,intersection,1.5,none,2024,6,9,9.684377,-0.057078
XAUUSD,intersection,1.5,none,2024,7,3,0.626672,-1.909131
XAUUSD,intersection,1.5,none,2024,8,6,6.003999,-4.552255
XAUUSD,intersection,1.5,none,2024,9,6,3.173346,-0.343657
XAUUSD,intersection,1.5,none,2024,10,3,4.209379,1.212094
XAUUSD,intersection,1.5,none,2024,11,4,2.918464,-2.249467
XAUUSD,intersection,1.5,none,2024,12,5,-1.562129,1.547245
XAUUSD,intersection,1.5,none,2025,1,4,5.576713,-4.790231
XAUUSD,intersection,1.5,none,2025,2,7,6.983951,-3.303917
XAUUSD,intersection,1.5,none,2025,3,6,5.291698,-0.552187
XAUUSD,intersection,1.5,none,2025,4,7,3.791498,-2.242927
XAUUSD,intersection,1.5,none,2025,5,6,-0.125196,-2.474387
XAUUSD,intersection,1.5,none,2025,6,8,11.647369,-1.283086
XAUUSD,intersection,1.5,none,2025,7,6,5.292689,0.351906
XAUUSD,intersection,1.5,none,2025,8,4,1.658772,0.151324
XAUUSD,intersection,1.5,none,2025,9,4,2.916042,-0.140467
XAUUSD,intersection,1.5,none,2025,10,7,7.675831,-4.068365
XAUUSD,intersection,1.5,none,2025,11,9,10.425059,5.122677
XAUUSD,intersection,1.5,none,2025,12,6,-1.731568,-10.039334
XAUUSD,intersection,1.5,none,2026,1,7,-2.234371,-0.630369
XAUUSD,intersection,1.5,none,2026,2,11,3.000447,-3.388384
XAUUSD,intersection,1.5,none,2026,3,6,-0.062473,3.381642
XAUUSD,intersection,1.5,none,2026,4,4,3.130086,-1.154337
XAUUSD,intersection,1.5,none,2026,5,6,6.051038,-3.805901
XAUUSD,intersection,1.5,none,2026,6,4,3.220450,-1.702803
XAUUSD,intersection,2.0,none,2016,1,3,5.510848,5.510848
XAUUSD,intersection,2.0,none,2016,2,8,14.519718,-0.081472
XAUUSD,intersection,2.0,none,2016,3,9,7.719469,-6.911397
XAUUSD,intersection,2.0,none,2016,4,10,18.306870,-5.376948
XAUUSD,intersection,2.0,none,2016,5,8,12.972398,-17.084687
XAUUSD,intersection,2.0,none,2016,6,10,7.025906,-2.424799
XAUUSD,intersection,2.0,none,2016,7,7,2.562039,-0.114335
XAUUSD,intersection,2.0,none,2016,8,9,5.087426,-5.866527
XAUUSD,intersection,2.0,none,2016,9,6,3.386906,-9.264095
XAUUSD,intersection,2.0,none,2016,10,3,5.232949,-0.001169
XAUUSD,intersection,2.0,none,2016,11,9,6.698302,-7.479928
XAUUSD,intersection,2.0,none,2016,12,6,7.687773,-0.268774
XAUUSD,intersection,2.0,none,2017,1,6,0.712507,-3.376176
XAUUSD,intersection,2.0,none,2017,2,8,-2.890033,-10.921674
XAUUSD,intersection,2.0,none,2017,3,5,8.360499,4.242940
XAUUSD,intersection,2.0,none,2017,4,4,1.455723,-10.895195
XAUUSD,intersection,2.0,none,2017,5,5,5.054466,-2.405109
XAUUSD,intersection,2.0,none,2017,6,4,-2.077388,-7.763655
XAUUSD,intersection,2.0,none,2017,7,1,0.570841,0.570841
XAUUSD,intersection,2.0,none,2017,8,3,5.206162,-1.562034
XAUUSD,intersection,2.0,none,2017,9,5,-5.746938,-7.205434
XAUUSD,intersection,2.0,none,2017,10,9,9.012749,-12.772820
XAUUSD,intersection,2.0,none,2017,11,5,8.523412,-2.086711
XAUUSD,intersection,2.0,none,2017,12,7,9.487182,9.487182
XAUUSD,intersection,2.0,none,2018,1,7,3.785423,0.447522
XAUUSD,intersection,2.0,none,2018,2,6,10.580121,1.045310
XAUUSD,intersection,2.0,none,2018,3,4,3.146509,-14.054528
XAUUSD,intersection,2.0,none,2018,4,3,0.494005,-2.111850
XAUUSD,intersection,2.0,none,2018,5,4,0.413170,-4.865029
XAUUSD,intersection,2.0,none,2018,6,9,8.791695,-2.135396
XAUUSD,intersection,2.0,none,2018,7,3,1.845331,-1.222717
XAUUSD,intersection,2.0,none,2018,8,2,3.451239,-5.301185
XAUUSD,intersection,2.0,none,2018,9,4,-0.153016,-4.081863
XAUUSD,intersection,2.0,none,2018,10,6,6.798181,-8.159614
XAUUSD,intersection,2.0,none,2018,11,3,1.804306,1.804306
XAUUSD,intersection,2.0,none,2018,12,2,0.356275,0.356275
XAUUSD,intersection,2.0,none,2019,1,3,3.475010,-0.421670
XAUUSD,intersection,2.0,none,2019,2,5,8.471576,-0.900946
XAUUSD,intersection,2.0,none,2019,3,4,3.492228,-10.192706
XAUUSD,intersection,2.0,none,2019,4,6,-2.313003,1.083961
XAUUSD,intersection,2.0,none,2019,5,6,2.253501,-16.898290
XAUUSD,intersection,2.0,none,2019,6,7,9.453835,0.977699
XAUUSD,intersection,2.0,none,2019,7,7,2.901551,2.492959
XAUUSD,intersection,2.0,none,2019,8,8,9.474837,-10.148946
XAUUSD,intersection,2.0,none,2019,9,10,10.889217,-20.079501
XAUUSD,intersection,2.0,none,2019,10,7,12.168833,0.234552
XAUUSD,intersection,2.0,none,2019,11,6,6.606794,-8.045234
XAUUSD,intersection,2.0,none,2019,12,3,-2.207687,-8.583712
XAUUSD,intersection,2.0,none,2020,1,3,5.453784,-3.075401
XAUUSD,intersection,2.0,none,2020,2,5,5.593045,1.567118
XAUUSD,intersection,2.0,none,2020,3,9,9.462140,-10.210726
XAUUSD,intersection,2.0,none,2020,4,9,13.982079,-2.478458
XAUUSD,intersection,2.0,none,2020,5,6,11.295122,-2.187954
XAUUSD,intersection,2.0,none,2020,6,4,7.541599,-1.504874
XAUUSD,intersection,2.0,none,2020,7,4,-0.055184,-2.455606
XAUUSD,intersection,2.0,none,2020,8,10,14.789444,-10.087186
XAUUSD,intersection,2.0,none,2020,9,8,8.355034,0.975417
XAUUSD,intersection,2.0,none,2020,10,6,1.340836,-2.469858
XAUUSD,intersection,2.0,none,2020,11,7,9.915743,-6.331839
XAUUSD,intersection,2.0,none,2020,12,5,3.090228,-10.215639
XAUUSD,intersection,2.0,none,2021,1,6,8.081134,-10.871466
XAUUSD,intersection,2.0,none,2021,2,3,3.601565,2.345136
XAUUSD,intersection,2.0,none,2021,3,3,2.322193,-2.173154
XAUUSD,intersection,2.0,none,2021,4,3,-1.546953,-5.134957
XAUUSD,intersection,2.0,none,2021,5,2,3.700435,3.700435
XAUUSD,intersection,2.0,none,2021,6,5,5.875068,0.949541
XAUUSD,intersection,2.0,none,2021,7,3,5.556374,-1.102256
XAUUSD,intersection,2.0,none,2021,8,4,1.123573,-4.721415
XAUUSD,intersection,2.0,none,2021,9,5,5.875287,-4.791079
XAUUSD,intersection,2.0,none,2021,10,2,3.615427,3.615427
XAUUSD,intersection,2.0,none,2021,11,5,3.957386,5.249645
XAUUSD,intersection,2.0,none,2021,12,3,2.453314,-1.045553
XAUUSD,intersection,2.0,none,2022,1,11,13.281325,-5.636901
XAUUSD,intersection,2.0,none,2022,2,6,4.217374,-3.751176
XAUUSD,intersection,2.0,none,2022,3,4,4.050146,-3.506001
XAUUSD,intersection,2.0,none,2022,4,5,2.839558,-1.240795
XAUUSD,intersection,2.0,none,2022,5,6,8.266259,-4.882755
XAUUSD,intersection,2.0,none,2022,6,6,8.415802,-5.770196
XAUUSD,intersection,2.0,none,2022,7,5,5.813455,2.490134
XAUUSD,intersection,2.0,none,2022,8,5,9.195709,4.748016
XAUUSD,intersection,2.0,none,2022,9,7,8.777685,-4.507484
XAUUSD,intersection,2.0,none,2022,10,2,0.049318,-3.660286
XAUUSD,intersection,2.0,none,2022,11,4,1.945968,-1.107046
XAUUSD,intersection,2.0,none,2022,12,4,1.300668,-4.395455
XAUUSD,intersection,2.0,none,2023,1,2,3.703632,-3.977970
XAUUSD,intersection,2.0,none,2023,2,8,-1.448281,-5.614378
XAUUSD,intersection,2.0,none,2023,3,5,5.213205,-2.738343
XAUUSD,intersection,2.0,none,2023,4,3,5.680145,-4.110907
XAUUSD,intersection,2.0,none,2023,5,3,4.734091,-7.034030
XAUUSD,intersection,2.0,none,2023,6,8,-1.750050,-15.792345
XAUUSD,intersection,2.0,none,2023,7,2,3.673103,0.176174
XAUUSD,intersection,2.0,none,2023,8,4,4.240199,-0.160182
XAUUSD,intersection,2.0,none,2023,9,1,-1.237884,-1.237884
XAUUSD,intersection,2.0,none,2023,10,3,2.209218,2.209218
XAUUSD,intersection,2.0,none,2023,11,8,5.512346,-0.619722
XAUUSD,intersection,2.0,none,2023,12,7,13.014437,-4.047135
XAUUSD,intersection,2.0,none,2024,1,6,5.549401,-8.563513
XAUUSD,intersection,2.0,none,2024,2,8,2.750598,-24.119255
XAUUSD,intersection,2.0,none,2024,3,6,11.268568,0.892994
XAUUSD,intersection,2.0,none,2024,4,4,4.489618,-6.214164
XAUUSD,intersection,2.0,none,2024,5,8,15.295592,8.846964
XAUUSD,intersection,2.0,none,2024,6,9,6.521907,-0.623365
XAUUSD,intersection,2.0,none,2024,7,3,-0.209326,-1.409131
XAUUSD,intersection,2.0,none,2024,8,6,8.503999,-3.552255
XAUUSD,intersection,2.0,none,2024,9,6,5.173346,-2.283446
XAUUSD,intersection,2.0,none,2024,10,3,5.709379,2.212094
XAUUSD,intersection,2.0,none,2024,11,4,4.418464,-1.749467
XAUUSD,intersection,2.0,none,2024,12,5,-0.562129,2.245813
XAUUSD,intersection,2.0,none,2025,1,4,7.576713,-3.790231
XAUUSD,intersection,2.0,none,2025,2,7,9.983951,-1.303917
XAUUSD,intersection,2.0,none,2025,3,6,4.600268,-2.243617
XAUUSD,intersection,2.0,none,2025,4,7,6.291498,-0.242927
XAUUSD,intersection,2.0,none,2025,5,6,1.374804,-0.974387
XAUUSD,intersection,2.0,none,2025,6,8,15.647369,1.716914
XAUUSD,intersection,2.0,none,2025,7,6,7.792689,2.351906
XAUUSD,intersection,2.0,none,2025,8,4,3.158772,1.151324
XAUUSD,intersection,2.0,none,2025,9,4,4.416042,0.859533
XAUUSD,intersection,2.0,none,2025,10,7,3.747853,-6.120228
XAUUSD,intersection,2.0,none,2025,11,9,11.230123,4.927741
XAUUSD,intersection,2.0,none,2025,12,6,-3.499486,-10.039334
XAUUSD,intersection,2.0,none,2026,1,7,-0.734371,-2.638450
XAUUSD,intersection,2.0,none,2026,2,11,6.000447,-2.545203
XAUUSD,intersection,2.0,none,2026,3,6,1.437527,4.488702
XAUUSD,intersection,2.0,none,2026,4,4,4.630086,-0.154337
XAUUSD,intersection,2.0,none,2026,5,6,1.197946,-10.158993
XAUUSD,intersection,2.0,none,2026,6,4,4.720450,-0.702803
XAUUSD,squeeze_only,1.5,none,2016,1,13,2.300299,-9.384010
XAUUSD,squeeze_only,1.5,none,2016,2,16,13.363040,-0.098554
XAUUSD,squeeze_only,1.5,none,2016,3,26,19.253920,-29.587242
XAUUSD,squeeze_only,1.5,none,2016,4,22,8.777716,-12.793186
XAUUSD,squeeze_only,1.5,none,2016,5,23,14.439424,-14.090319
XAUUSD,squeeze_only,1.5,none,2016,6,21,8.179971,-38.333717
XAUUSD,squeeze_only,1.5,none,2016,7,21,3.505309,-18.707598
XAUUSD,squeeze_only,1.5,none,2016,8,22,3.349405,2.042005
XAUUSD,squeeze_only,1.5,none,2016,9,22,-0.936673,-11.548352
XAUUSD,squeeze_only,1.5,none,2016,10,22,-0.048836,-11.666128
XAUUSD,squeeze_only,1.5,none,2016,11,24,4.624713,-6.982347
XAUUSD,squeeze_only,1.5,none,2016,12,24,10.064300,-11.152966
XAUUSD,squeeze_only,1.5,none,2017,1,17,-1.093670,0.913189
XAUUSD,squeeze_only,1.5,none,2017,2,21,5.431154,-9.267955
XAUUSD,squeeze_only,1.5,none,2017,3,22,15.940858,-25.673302
XAUUSD,squeeze_only,1.5,none,2017,4,18,5.135270,-7.558802
XAUUSD,squeeze_only,1.5,none,2017,5,22,4.820546,-22.901089
XAUUSD,squeeze_only,1.5,none,2017,6,14,0.084054,-3.613697
XAUUSD,squeeze_only,1.5,none,2017,7,16,-0.698378,-7.120568
XAUUSD,squeeze_only,1.5,none,2017,8,29,-4.602860,-26.050645
XAUUSD,squeeze_only,1.5,none,2017,9,22,6.511539,-7.276941
XAUUSD,squeeze_only,1.5,none,2017,10,22,18.214950,-21.408273
XAUUSD,squeeze_only,1.5,none,2017,11,21,-6.499276,-5.054726
XAUUSD,squeeze_only,1.5,none,2017,12,17,13.507019,-24.260550
XAUUSD,squeeze_only,1.5,none,2018,1,19,15.406948,-16.477438
XAUUSD,squeeze_only,1.5,none,2018,2,17,3.160992,-15.465566
XAUUSD,squeeze_only,1.5,none,2018,3,19,1.583249,-9.550948
XAUUSD,squeeze_only,1.5,none,2018,4,17,1.979217,-13.215241
XAUUSD,squeeze_only,1.5,none,2018,5,22,15.529110,-8.638788
XAUUSD,squeeze_only,1.5,none,2018,6,23,2.417407,-15.644158
XAUUSD,squeeze_only,1.5,none,2018,7,20,6.482981,-9.180129
XAUUSD,squeeze_only,1.5,none,2018,8,17,3.108757,-8.220765
XAUUSD,squeeze_only,1.5,none,2018,9,15,-0.027553,-3.016049
XAUUSD,squeeze_only,1.5,none,2018,10,22,6.160527,-12.025038
XAUUSD,squeeze_only,1.5,none,2018,11,16,3.786071,-28.741836
XAUUSD,squeeze_only,1.5,none,2018,12,14,-4.762935,-6.175584
XAUUSD,squeeze_only,1.5,none,2019,1,16,-4.370223,-10.188791
XAUUSD,squeeze_only,1.5,none,2019,2,15,3.797427,-4.240945
XAUUSD,squeeze_only,1.5,none,2019,3,12,7.534879,-1.079654
XAUUSD,squeeze_only,1.5,none,2019,4,20,-1.217620,3.631719
XAUUSD,squeeze_only,1.5,none,2019,5,21,-4.869690,-25.660323
XAUUSD,squeeze_only,1.5,none,2019,6,22,10.087319,1.335767
XAUUSD,squeeze_only,1.5,none,2019,7,25,4.619013,-12.710101
XAUUSD,squeeze_only,1.5,none,2019,8,26,12.755892,-15.296873
XAUUSD,squeeze_only,1.5,none,2019,9,22,11.315027,0.399122
XAUUSD,squeeze_only,1.5,none,2019,10,25,-1.096465,-39.433567
XAUUSD,squeeze_only,1.5,none,2019,11,20,14.429546,-22.978491
XAUUSD,squeeze_only,1.5,none,2019,12,17,3.917960,1.455430
XAUUSD,squeeze_only,1.5,none,2020,1,17,11.095150,-6.984592
XAUUSD,squeeze_only,1.5,none,2020,2,18,-2.495847,-18.004396
XAUUSD,squeeze_only,1.5,none,2020,3,25,7.691964,-26.394904
XAUUSD,squeeze_only,1.5,none,2020,4,21,-1.552709,-13.332121
XAUUSD,squeeze_only,1.5,none,2020,5,29,16.797593,-5.973379
XAUUSD,squeeze_only,1.5,none,2020,6,26,-8.603730,-33.862466
XAUUSD,squeeze_only,1.5,none,2020,7,25,7.156196,-12.134227
XAUUSD,squeeze_only,1.5,none,2020,8,24,13.739468,-17.733258
XAUUSD,squeeze_only,1.5,none,2020,9,21,-1.045364,-12.848022
XAUUSD,squeeze_only,1.5,none,2020,10,25,3.766730,-1.655098
